id,source,source_fallout_id,error_code,creation_timestamp,due_date,status
'AFOM10078','COM','COM68626','ERROR2459','21/03/17 07:56','01/04/17 07:56','CREATED'
'AFOM10079','PNI','PNI79641','ERROR1107','22/03/17 12:52','02/04/17 12:52','CLOSED-SUCCESSFUL'
'AFOM10080','COM','COM96177','ERROR2450','17/03/17 10:02','28/03/17 10:02','CREATED'
'AFOM10081','ORDERMANAGER','ORDERMANAGER28901','ERROR2057','18/03/17 05:39','29/03/17 05:39','CLOSED-SUCCESSFUL'
'AFOM10082','PNI','PNI80352','ERROR4968','15/03/17 10:29','26/03/17 10:29','CLOSED-SUCCESSFUL'
'AFOM10083','COM','COM22406','ERROR9033','17/03/17 23:14','28/03/17 23:14','CREATED'
'AFOM10084','PNI','PNI40816','ERROR6598','21/03/17 21:37','01/04/17 21:37','CLOSED-SUCCESSFUL'
'AFOM10085','PNI','PNI43986','ERROR3583','21/03/17 04:37','01/04/17 04:37','STARTED'
'AFOM10086','ORDERMANAGER','ORDERMANAGER2988','ERROR6779','14/03/17 17:57','25/03/17 17:57','CREATED'
'AFOM10087','PNI','PNI29251','ERROR3578','15/03/17 02:13','26/03/17 02:13','CLOSED-SUCCESSFUL'
'AFOM10088','PNI','PNI25626','ERROR9183','19/03/17 12:23','30/03/17 12:23','STARTED'
'AFOM10089','COM','COM15210','ERROR4445','22/03/17 18:59','02/04/17 18:59','CREATED'
'AFOM10090','ORDERMANAGER','ORDERMANAGER51960','ERROR6379','22/03/17 01:26','02/04/17 01:26','CREATED'
'AFOM10091','ORDERMANAGER','ORDERMANAGER56064','ERROR9238','21/03/17 04:23','01/04/17 04:23','STARTED'
'AFOM10092','COM','COM85725','ERROR8284','20/03/17 15:51','31/03/17 15:51','STARTED'
'AFOM10093','ORDERMANAGER','ORDERMANAGER71213','ERROR1123','21/03/17 01:19','01/04/17 01:19','CLOSED-SUCCESSFUL'
'AFOM10094','ORDERMANAGER','ORDERMANAGER80548','ERROR1135','17/03/17 18:44','28/03/17 18:44','STARTED'
'AFOM10095','ORDERMANAGER','ORDERMANAGER35368','ERROR9137','17/03/17 02:13','28/03/17 02:13','CLOSED-SUCCESSFUL'
'AFOM10096','COM','COM85174','ERROR4333','17/03/17 18:49','28/03/17 18:49','CREATED'
'AFOM10097','PNI','PNI97798','ERROR6946','22/03/17 07:31','02/04/17 07:31','CREATED'
'AFOM10098','COM','COM68424','ERROR6771','23/03/17 11:53','03/04/17 11:53','STARTED'
'AFOM10099','COM','COM45312','ERROR1076','22/03/17 20:19','02/04/17 20:19','CREATED'
'AFOM10100','PNI','PNI33792','ERROR8829','22/03/17 17:01','02/04/17 17:01','CLOSED-SUCCESSFUL'
'AFOM10101','COM','COM79785','ERROR8557','14/03/17 05:56','25/03/17 05:56','CLOSED-SUCCESSFUL'
'AFOM10102','COM','COM33804','ERROR2933','16/03/17 22:13','27/03/17 22:13','CREATED'
'AFOM10103','PNI','PNI31432','ERROR8265','19/03/17 10:22','30/03/17 10:22','CREATED'
'AFOM10104','ORDERMANAGER','ORDERMANAGER15132','ERROR9927','18/03/17 23:59','29/03/17 23:59','STARTED'
'AFOM10105','ORDERMANAGER','ORDERMANAGER93857','ERROR7861','17/03/17 09:01','28/03/17 09:01','CREATED'
'AFOM10106','PNI','PNI69362','ERROR8241','13/03/17 16:25','24/03/17 16:25','STARTED'
'AFOM10107','COM','COM46089','ERROR3870','18/03/17 16:04','29/03/17 16:04','CREATED'
'AFOM10108','ORDERMANAGER','ORDERMANAGER1287','ERROR1595','18/03/17 09:23','29/03/17 09:23','CLOSED-SUCCESSFUL'
'AFOM10109','PNI','PNI60448','ERROR5997','17/03/17 01:29','28/03/17 01:29','CLOSED-SUCCESSFUL'
'AFOM10110','COM','COM19359','ERROR8494','15/03/17 16:29','26/03/17 16:29','CREATED'
'AFOM10111','PNI','PNI5567','ERROR2145','22/03/17 17:31','02/04/17 17:31','STARTED'
'AFOM10112','ORDERMANAGER','ORDERMANAGER57733','ERROR4078','22/03/17 14:03','02/04/17 14:03','STARTED'
'AFOM10113','COM','COM48343','ERROR6223','22/03/17 16:13','02/04/17 16:13','STARTED'
'AFOM10114','PNI','PNI90935','ERROR3404','18/03/17 19:02','29/03/17 19:02','CLOSED-SUCCESSFUL'
'AFOM10115','ORDERMANAGER','ORDERMANAGER31398','ERROR3676','22/03/17 12:44','02/04/17 12:44','CREATED'
'AFOM10116','PNI','PNI78253','ERROR9722','19/03/17 20:42','30/03/17 20:42','CREATED'
'AFOM10117','ORDERMANAGER','ORDERMANAGER90343','ERROR7550','20/03/17 21:05','31/03/17 21:05','CLOSED-SUCCESSFUL'
'AFOM10118','ORDERMANAGER','ORDERMANAGER67281','ERROR6012','19/03/17 10:13','30/03/17 10:13','STARTED'
'AFOM10119','ORDERMANAGER','ORDERMANAGER47100','ERROR8653','21/03/17 16:40','01/04/17 16:40','CREATED'
'AFOM10120','ORDERMANAGER','ORDERMANAGER49961','ERROR2419','16/03/17 10:03','27/03/17 10:03','CLOSED-SUCCESSFUL'
'AFOM10121','PNI','PNI22413','ERROR3710','22/03/17 19:09','02/04/17 19:09','CREATED'
'AFOM10122','ORDERMANAGER','ORDERMANAGER25375','ERROR2966','23/03/17 01:33','03/04/17 01:33','CREATED'
'AFOM10123','COM','COM25724','ERROR7585','20/03/17 04:28','31/03/17 04:28','CLOSED-SUCCESSFUL'
'AFOM10124','COM','COM25276','ERROR6021','18/03/17 00:39','29/03/17 00:39','CLOSED-SUCCESSFUL'
'AFOM10125','PNI','PNI51097','ERROR7283','22/03/17 07:56','02/04/17 07:56','STARTED'
'AFOM10126','ORDERMANAGER','ORDERMANAGER73670','ERROR9984','14/03/17 09:23','25/03/17 09:23','CREATED'
'AFOM10127','ORDERMANAGER','ORDERMANAGER36507','ERROR3709','19/03/17 07:14','30/03/17 07:14','CREATED'
'AFOM10128','ORDERMANAGER','ORDERMANAGER81049','ERROR4732','18/03/17 12:01','29/03/17 12:01','CREATED'
'AFOM10129','ORDERMANAGER','ORDERMANAGER79815','ERROR1773','15/03/17 01:09','26/03/17 01:09','CREATED'
'AFOM10130','ORDERMANAGER','ORDERMANAGER99278','ERROR2885','18/03/17 16:08','29/03/17 16:08','CREATED'
'AFOM10131','PNI','PNI46033','ERROR6563','16/03/17 08:53','27/03/17 08:53','CLOSED-SUCCESSFUL'
'AFOM10132','ORDERMANAGER','ORDERMANAGER6189','ERROR7474','15/03/17 18:48','26/03/17 18:48','CLOSED-SUCCESSFUL'
'AFOM10133','ORDERMANAGER','ORDERMANAGER78246','ERROR3416','18/03/17 23:53','29/03/17 23:53','CLOSED-SUCCESSFUL'
'AFOM10134','ORDERMANAGER','ORDERMANAGER70259','ERROR3422','16/03/17 19:34','27/03/17 19:34','CREATED'
'AFOM10135','PNI','PNI85281','ERROR9232','13/03/17 13:30','24/03/17 13:30','STARTED'
'AFOM10136','ORDERMANAGER','ORDERMANAGER86636','ERROR2286','16/03/17 16:23','27/03/17 16:23','STARTED'
'AFOM10137','ORDERMANAGER','ORDERMANAGER72194','ERROR3944','15/03/17 23:52','26/03/17 23:52','CREATED'
'AFOM10138','COM','COM72679','ERROR3975','19/03/17 02:21','30/03/17 02:21','CREATED'
'AFOM10139','ORDERMANAGER','ORDERMANAGER37612','ERROR5794','22/03/17 17:44','02/04/17 17:44','STARTED'
'AFOM10140','PNI','PNI46976','ERROR3052','17/03/17 22:27','28/03/17 22:27','STARTED'
'AFOM10141','ORDERMANAGER','ORDERMANAGER70715','ERROR5205','23/03/17 08:38','03/04/17 08:38','CREATED'
'AFOM10142','COM','COM93092','ERROR4598','21/03/17 06:33','01/04/17 06:33','CREATED'
'AFOM10143','ORDERMANAGER','ORDERMANAGER2265','ERROR4805','22/03/17 04:02','02/04/17 04:02','STARTED'
'AFOM10144','PNI','PNI9125','ERROR9810','18/03/17 15:55','29/03/17 15:55','CREATED'
'AFOM10145','ORDERMANAGER','ORDERMANAGER4470','ERROR5966','21/03/17 14:56','01/04/17 14:56','CLOSED-SUCCESSFUL'
'AFOM10146','ORDERMANAGER','ORDERMANAGER57038','ERROR2691','14/03/17 12:49','25/03/17 12:49','CLOSED-SUCCESSFUL'
'AFOM10147','COM','COM9902','ERROR8155','22/03/17 15:40','02/04/17 15:40','CLOSED-SUCCESSFUL'
'AFOM10148','COM','COM51060','ERROR4833','13/03/17 13:42','24/03/17 13:42','CREATED'
'AFOM10149','COM','COM28938','ERROR3802','17/03/17 21:36','28/03/17 21:36','STARTED'
'AFOM10150','PNI','PNI62984','ERROR6546','15/03/17 04:32','26/03/17 04:32','CREATED'
'AFOM10151','PNI','PNI31456','ERROR9103','14/03/17 05:19','25/03/17 05:19','STARTED'
'AFOM10152','ORDERMANAGER','ORDERMANAGER41397','ERROR9105','16/03/17 11:57','27/03/17 11:57','CREATED'
'AFOM10153','COM','COM94711','ERROR6913','17/03/17 07:17','28/03/17 07:17','CREATED'
'AFOM10154','COM','COM52703','ERROR5536','23/03/17 05:25','03/04/17 05:25','CLOSED-SUCCESSFUL'
'AFOM10155','ORDERMANAGER','ORDERMANAGER44433','ERROR4247','22/03/17 11:41','02/04/17 11:41','STARTED'
'AFOM10156','COM','COM30443','ERROR2143','15/03/17 05:11','26/03/17 05:11','CLOSED-SUCCESSFUL'
'AFOM10157','ORDERMANAGER','ORDERMANAGER25329','ERROR7856','19/03/17 18:52','30/03/17 18:52','CLOSED-SUCCESSFUL'
'AFOM10158','PNI','PNI67299','ERROR9142','17/03/17 22:29','28/03/17 22:29','CREATED'
'AFOM10159','PNI','PNI1770','ERROR7998','22/03/17 21:22','02/04/17 21:22','CLOSED-SUCCESSFUL'
'AFOM10160','PNI','PNI59171','ERROR4012','14/03/17 09:07','25/03/17 09:07','STARTED'
'AFOM10161','ORDERMANAGER','ORDERMANAGER99887','ERROR9383','13/03/17 15:14','24/03/17 15:14','CREATED'
'AFOM10162','COM','COM44707','ERROR2831','18/03/17 17:32','29/03/17 17:32','CREATED'
'AFOM10163','COM','COM44843','ERROR4320','19/03/17 13:35','30/03/17 13:35','CLOSED-SUCCESSFUL'
'AFOM10164','COM','COM13870','ERROR6900','17/03/17 05:26','28/03/17 05:26','CLOSED-SUCCESSFUL'
'AFOM10165','COM','COM34072','ERROR4064','20/03/17 08:52','31/03/17 08:52','CREATED'
'AFOM10166','ORDERMANAGER','ORDERMANAGER16711','ERROR9812','21/03/17 01:03','01/04/17 01:03','CREATED'
'AFOM10167','COM','COM12247','ERROR3483','21/03/17 18:24','01/04/17 18:24','CREATED'
'AFOM10168','COM','COM80572','ERROR8059','21/03/17 13:24','01/04/17 13:24','STARTED'
'AFOM10169','ORDERMANAGER','ORDERMANAGER49905','ERROR7501','18/03/17 03:45','29/03/17 03:45','STARTED'
'AFOM10170','COM','COM24834','ERROR2211','23/03/17 01:26','03/04/17 01:26','CLOSED-SUCCESSFUL'
'AFOM10171','PNI','PNI95055','ERROR1277','23/03/17 08:54','03/04/17 08:54','STARTED'
'AFOM10172','PNI','PNI28294','ERROR6803','20/03/17 19:31','31/03/17 19:31','CREATED'
'AFOM10173','ORDERMANAGER','ORDERMANAGER71297','ERROR6057','14/03/17 00:08','25/03/17 00:08','CREATED'
'AFOM10174','COM','COM19577','ERROR1413','19/03/17 18:14','30/03/17 18:14','STARTED'
'AFOM10175','ORDERMANAGER','ORDERMANAGER74344','ERROR7778','20/03/17 20:13','31/03/17 20:13','STARTED'
'AFOM10176','PNI','PNI33244','ERROR5043','16/03/17 10:07','27/03/17 10:07','STARTED'
'AFOM10177','PNI','PNI47705','ERROR9247','13/03/17 18:33','24/03/17 18:33','CREATED'
'AFOM10178','PNI','PNI52748','ERROR6620','13/03/17 23:24','24/03/17 23:24','CREATED'
'AFOM10179','PNI','PNI88544','ERROR9668','21/03/17 18:23','01/04/17 18:23','CLOSED-SUCCESSFUL'
'AFOM10180','PNI','PNI33354','ERROR6457','16/03/17 01:29','27/03/17 01:29','CREATED'
'AFOM10181','ORDERMANAGER','ORDERMANAGER43067','ERROR7626','22/03/17 14:58','02/04/17 14:58','CLOSED-SUCCESSFUL'
'AFOM10182','COM','COM64456','ERROR8307','14/03/17 06:44','25/03/17 06:44','CREATED'
'AFOM10183','COM','COM40303','ERROR2358','14/03/17 17:51','25/03/17 17:51','CLOSED-SUCCESSFUL'
'AFOM10184','PNI','PNI94673','ERROR1472','19/03/17 23:03','30/03/17 23:03','CLOSED-SUCCESSFUL'
'AFOM10185','PNI','PNI65759','ERROR8301','20/03/17 20:51','31/03/17 20:51','STARTED'
'AFOM10186','ORDERMANAGER','ORDERMANAGER39954','ERROR2535','13/03/17 21:04','24/03/17 21:04','CREATED'
'AFOM10187','PNI','PNI76093','ERROR9685','19/03/17 16:13','30/03/17 16:13','STARTED'
'AFOM10188','COM','COM31143','ERROR6021','17/03/17 01:17','28/03/17 01:17','CLOSED-SUCCESSFUL'
'AFOM10189','COM','COM69748','ERROR3144','20/03/17 03:02','31/03/17 03:02','CLOSED-SUCCESSFUL'
'AFOM10190','COM','COM15906','ERROR3393','20/03/17 19:54','31/03/17 19:54','CLOSED-SUCCESSFUL'
'AFOM10191','PNI','PNI69673','ERROR6580','17/03/17 20:21','28/03/17 20:21','CREATED'
'AFOM10192','ORDERMANAGER','ORDERMANAGER5096','ERROR5271','15/03/17 15:20','26/03/17 15:20','CREATED'
'AFOM10193','PNI','PNI88651','ERROR7273','16/03/17 22:50','27/03/17 22:50','STARTED'
'AFOM10194','COM','COM66150','ERROR2638','19/03/17 04:04','30/03/17 04:04','CREATED'
'AFOM10195','COM','COM5531','ERROR2163','21/03/17 09:48','01/04/17 09:48','CLOSED-SUCCESSFUL'
'AFOM10196','PNI','PNI38275','ERROR4966','20/03/17 10:18','31/03/17 10:18','CREATED'
'AFOM10197','ORDERMANAGER','ORDERMANAGER67594','ERROR3594','19/03/17 14:00','30/03/17 14:00','STARTED'
'AFOM10198','COM','COM25648','ERROR4331','20/03/17 02:33','31/03/17 02:33','CLOSED-SUCCESSFUL'
'AFOM10199','PNI','PNI71613','ERROR9742','15/03/17 16:27','26/03/17 16:27','CLOSED-SUCCESSFUL'
'AFOM10200','COM','COM7767','ERROR9620','18/03/17 21:04','29/03/17 21:04','CLOSED-SUCCESSFUL'
'AFOM10201','ORDERMANAGER','ORDERMANAGER56176','ERROR7722','22/03/17 04:47','02/04/17 04:47','STARTED'
'AFOM10202','PNI','PNI46718','ERROR6551','19/03/17 09:18','30/03/17 09:18','STARTED'
'AFOM10203','PNI','PNI52734','ERROR2088','17/03/17 02:26','28/03/17 02:26','CLOSED-SUCCESSFUL'
'AFOM10204','COM','COM91920','ERROR8719','18/03/17 22:27','29/03/17 22:27','STARTED'
'AFOM10205','ORDERMANAGER','ORDERMANAGER91577','ERROR8321','13/03/17 20:56','24/03/17 20:56','STARTED'
'AFOM10206','COM','COM51050','ERROR1926','18/03/17 03:15','29/03/17 03:15','CREATED'
'AFOM10207','COM','COM44388','ERROR9716','15/03/17 01:12','26/03/17 01:12','CREATED'
'AFOM10208','COM','COM77250','ERROR2043','21/03/17 21:38','01/04/17 21:38','CREATED'
'AFOM10209','COM','COM96475','ERROR3293','20/03/17 22:19','31/03/17 22:19','CLOSED-SUCCESSFUL'
'AFOM10210','COM','COM82337','ERROR2702','15/03/17 22:20','26/03/17 22:20','CLOSED-SUCCESSFUL'
'AFOM10211','COM','COM68977','ERROR1079','17/03/17 02:57','28/03/17 02:57','CREATED'
'AFOM10212','COM','COM27876','ERROR4486','16/03/17 20:22','27/03/17 20:22','CLOSED-SUCCESSFUL'
'AFOM10213','ORDERMANAGER','ORDERMANAGER56011','ERROR6068','23/03/17 02:14','03/04/17 02:14','STARTED'
'AFOM10214','ORDERMANAGER','ORDERMANAGER50154','ERROR3523','20/03/17 07:14','31/03/17 07:14','STARTED'
'AFOM10215','ORDERMANAGER','ORDERMANAGER26508','ERROR1201','22/03/17 02:02','02/04/17 02:02','CLOSED-SUCCESSFUL'
'AFOM10216','COM','COM30173','ERROR2518','17/03/17 19:13','28/03/17 19:13','STARTED'
'AFOM10217','ORDERMANAGER','ORDERMANAGER3359','ERROR9505','15/03/17 12:50','26/03/17 12:50','CLOSED-SUCCESSFUL'
'AFOM10218','ORDERMANAGER','ORDERMANAGER28901','ERROR1704','15/03/17 09:47','26/03/17 09:47','STARTED'
'AFOM10219','PNI','PNI81901','ERROR7045','18/03/17 01:10','29/03/17 01:10','STARTED'
'AFOM10220','ORDERMANAGER','ORDERMANAGER98624','ERROR4646','21/03/17 03:28','01/04/17 03:28','STARTED'
'AFOM10221','PNI','PNI39043','ERROR4107','18/03/17 20:40','29/03/17 20:40','CLOSED-SUCCESSFUL'
'AFOM10222','COM','COM20199','ERROR6577','18/03/17 07:01','29/03/17 07:01','STARTED'
'AFOM10223','PNI','PNI25641','ERROR2289','22/03/17 02:22','02/04/17 02:22','CLOSED-SUCCESSFUL'
'AFOM10224','ORDERMANAGER','ORDERMANAGER57605','ERROR1703','21/03/17 14:50','01/04/17 14:50','CLOSED-SUCCESSFUL'
'AFOM10225','COM','COM61147','ERROR8248','18/03/17 00:30','29/03/17 00:30','CREATED'
'AFOM10226','PNI','PNI42740','ERROR7414','14/03/17 01:55','25/03/17 01:55','CREATED'
'AFOM10227','COM','COM89077','ERROR2938','22/03/17 03:42','02/04/17 03:42','CREATED'
'AFOM10228','ORDERMANAGER','ORDERMANAGER12287','ERROR9629','14/03/17 22:56','25/03/17 22:56','CLOSED-SUCCESSFUL'
'AFOM10229','ORDERMANAGER','ORDERMANAGER83487','ERROR6889','15/03/17 09:09','26/03/17 09:09','CLOSED-SUCCESSFUL'
'AFOM10230','PNI','PNI96034','ERROR3898','15/03/17 16:45','26/03/17 16:45','CREATED'
'AFOM10231','ORDERMANAGER','ORDERMANAGER98579','ERROR6312','13/03/17 22:57','24/03/17 22:57','STARTED'
'AFOM10232','COM','COM73977','ERROR4558','15/03/17 15:57','26/03/17 15:57','STARTED'
'AFOM10233','COM','COM76778','ERROR3653','14/03/17 07:53','25/03/17 07:53','CLOSED-SUCCESSFUL'
'AFOM10234','COM','COM89897','ERROR1922','18/03/17 16:19','29/03/17 16:19','STARTED'
'AFOM10235','COM','COM68697','ERROR4231','14/03/17 09:44','25/03/17 09:44','CLOSED-SUCCESSFUL'
'AFOM10236','COM','COM57680','ERROR8577','14/03/17 06:16','25/03/17 06:16','CREATED'
'AFOM10237','ORDERMANAGER','ORDERMANAGER93406','ERROR5338','17/03/17 21:52','28/03/17 21:52','STARTED'
'AFOM10238','COM','COM61444','ERROR1534','15/03/17 22:22','26/03/17 22:22','CREATED'
'AFOM10239','PNI','PNI37065','ERROR9783','22/03/17 06:35','02/04/17 06:35','CREATED'
'AFOM10240','PNI','PNI41169','ERROR8617','14/03/17 12:01','25/03/17 12:01','CLOSED-SUCCESSFUL'
'AFOM10241','ORDERMANAGER','ORDERMANAGER39726','ERROR9299','16/03/17 21:45','27/03/17 21:45','CREATED'
'AFOM10242','ORDERMANAGER','ORDERMANAGER47349','ERROR2558','15/03/17 06:55','26/03/17 06:55','CLOSED-SUCCESSFUL'
'AFOM10243','PNI','PNI70504','ERROR3744','19/03/17 23:18','30/03/17 23:18','CLOSED-SUCCESSFUL'
'AFOM10244','ORDERMANAGER','ORDERMANAGER56854','ERROR9529','20/03/17 18:02','31/03/17 18:02','CLOSED-SUCCESSFUL'
'AFOM10245','COM','COM1646','ERROR6564','16/03/17 11:06','27/03/17 11:06','CREATED'
'AFOM10246','COM','COM97130','ERROR7135','23/03/17 10:06','03/04/17 10:06','STARTED'
'AFOM10247','PNI','PNI5281','ERROR2444','22/03/17 09:30','02/04/17 09:30','STARTED'
'AFOM10248','PNI','PNI83423','ERROR1798','13/03/17 16:16','24/03/17 16:16','STARTED'
'AFOM10249','PNI','PNI65150','ERROR7307','15/03/17 20:18','26/03/17 20:18','STARTED'
'AFOM10250','COM','COM58135','ERROR6720','16/03/17 21:38','27/03/17 21:38','CLOSED-SUCCESSFUL'
'AFOM10251','COM','COM31357','ERROR1933','19/03/17 05:56','30/03/17 05:56','CLOSED-SUCCESSFUL'
'AFOM10252','ORDERMANAGER','ORDERMANAGER83063','ERROR6678','19/03/17 17:21','30/03/17 17:21','CLOSED-SUCCESSFUL'
'AFOM10253','PNI','PNI96770','ERROR1029','20/03/17 15:08','31/03/17 15:08','STARTED'
'AFOM10254','COM','COM44510','ERROR7123','14/03/17 09:12','25/03/17 09:12','CREATED'
'AFOM10255','ORDERMANAGER','ORDERMANAGER16331','ERROR3122','16/03/17 18:49','27/03/17 18:49','STARTED'
'AFOM10256','PNI','PNI32376','ERROR7305','17/03/17 22:11','28/03/17 22:11','STARTED'
'AFOM10257','PNI','PNI82580','ERROR5469','18/03/17 08:24','29/03/17 08:24','STARTED'
'AFOM10258','COM','COM66468','ERROR7404','14/03/17 14:38','25/03/17 14:38','CLOSED-SUCCESSFUL'
'AFOM10259','PNI','PNI99372','ERROR9451','16/03/17 08:56','27/03/17 08:56','CLOSED-SUCCESSFUL'
'AFOM10260','COM','COM92051','ERROR3447','15/03/17 05:49','26/03/17 05:49','CREATED'
'AFOM10261','COM','COM87515','ERROR3712','20/03/17 15:30','31/03/17 15:30','CLOSED-SUCCESSFUL'
'AFOM10262','ORDERMANAGER','ORDERMANAGER35197','ERROR3224','17/03/17 00:30','28/03/17 00:30','CLOSED-SUCCESSFUL'
'AFOM10263','PNI','PNI81119','ERROR3011','14/03/17 07:29','25/03/17 07:29','CREATED'
'AFOM10264','PNI','PNI21198','ERROR5797','18/03/17 04:17','29/03/17 04:17','CREATED'
'AFOM10265','PNI','PNI27020','ERROR7955','17/03/17 11:08','28/03/17 11:08','STARTED'
'AFOM10266','COM','COM63444','ERROR4981','17/03/17 14:36','28/03/17 14:36','CLOSED-SUCCESSFUL'
'AFOM10267','PNI','PNI10998','ERROR5179','22/03/17 07:00','02/04/17 07:00','CREATED'
'AFOM10268','PNI','PNI58691','ERROR4871','19/03/17 19:15','30/03/17 19:15','CREATED'
'AFOM10269','COM','COM91114','ERROR9403','17/03/17 11:28','28/03/17 11:28','CREATED'
'AFOM10270','ORDERMANAGER','ORDERMANAGER18630','ERROR7729','17/03/17 19:36','28/03/17 19:36','CREATED'
'AFOM10271','COM','COM35623','ERROR4939','21/03/17 20:03','01/04/17 20:03','CLOSED-SUCCESSFUL'
'AFOM10272','PNI','PNI94524','ERROR4519','15/03/17 16:33','26/03/17 16:33','CLOSED-SUCCESSFUL'
'AFOM10273','COM','COM18275','ERROR3931','18/03/17 18:19','29/03/17 18:19','STARTED'
'AFOM10274','ORDERMANAGER','ORDERMANAGER27612','ERROR1554','15/03/17 13:24','26/03/17 13:24','CLOSED-SUCCESSFUL'
'AFOM10275','PNI','PNI99447','ERROR6839','22/03/17 10:27','02/04/17 10:27','CLOSED-SUCCESSFUL'
'AFOM10276','COM','COM75763','ERROR3327','21/03/17 21:59','01/04/17 21:59','STARTED'
'AFOM10277','PNI','PNI21704','ERROR5263','18/03/17 16:59','29/03/17 16:59','STARTED'
'AFOM10278','PNI','PNI22256','ERROR6311','19/03/17 04:45','30/03/17 04:45','CLOSED-SUCCESSFUL'
'AFOM10279','ORDERMANAGER','ORDERMANAGER35393','ERROR5774','17/03/17 13:44','28/03/17 13:44','CLOSED-SUCCESSFUL'
'AFOM10280','PNI','PNI79025','ERROR7725','18/03/17 10:23','29/03/17 10:23','CREATED'
'AFOM10281','COM','COM69717','ERROR9246','22/03/17 22:19','02/04/17 22:19','CLOSED-SUCCESSFUL'
'AFOM10282','COM','COM15463','ERROR6593','15/03/17 12:00','26/03/17 12:00','STARTED'
'AFOM10283','ORDERMANAGER','ORDERMANAGER45390','ERROR9940','16/03/17 16:26','27/03/17 16:26','CLOSED-SUCCESSFUL'
'AFOM10284','PNI','PNI71292','ERROR7564','22/03/17 08:18','02/04/17 08:18','CLOSED-SUCCESSFUL'
'AFOM10285','COM','COM75308','ERROR8147','20/03/17 00:37','31/03/17 00:37','CLOSED-SUCCESSFUL'
'AFOM10286','COM','COM4277','ERROR7136','14/03/17 16:44','25/03/17 16:44','CLOSED-SUCCESSFUL'
'AFOM10287','PNI','PNI72393','ERROR1213','14/03/17 06:02','25/03/17 06:02','CLOSED-SUCCESSFUL'
'AFOM10288','ORDERMANAGER','ORDERMANAGER85227','ERROR2410','16/03/17 16:51','27/03/17 16:51','CLOSED-SUCCESSFUL'
'AFOM10289','ORDERMANAGER','ORDERMANAGER48027','ERROR2915','15/03/17 03:56','26/03/17 03:56','CLOSED-SUCCESSFUL'
'AFOM10290','ORDERMANAGER','ORDERMANAGER98131','ERROR5587','23/03/17 05:19','03/04/17 05:19','CLOSED-SUCCESSFUL'
'AFOM10291','COM','COM39424','ERROR3687','16/03/17 05:59','27/03/17 05:59','CLOSED-SUCCESSFUL'
'AFOM10292','PNI','PNI35290','ERROR3580','21/03/17 14:01','01/04/17 14:01','STARTED'
'AFOM10293','COM','COM2731','ERROR2739','15/03/17 08:59','26/03/17 08:59','CLOSED-SUCCESSFUL'
'AFOM10294','COM','COM62431','ERROR5334','22/03/17 12:03','02/04/17 12:03','CLOSED-SUCCESSFUL'
'AFOM10295','COM','COM57494','ERROR1982','20/03/17 05:49','31/03/17 05:49','CREATED'
'AFOM10296','PNI','PNI73358','ERROR4876','14/03/17 11:26','25/03/17 11:26','CREATED'
'AFOM10297','PNI','PNI79357','ERROR7277','15/03/17 10:49','26/03/17 10:49','CLOSED-SUCCESSFUL'
'AFOM10298','PNI','PNI9911','ERROR3828','17/03/17 15:42','28/03/17 15:42','CLOSED-SUCCESSFUL'
'AFOM10299','COM','COM89585','ERROR2620','22/03/17 07:19','02/04/17 07:19','STARTED'
'AFOM10300','PNI','PNI17970','ERROR4987','18/03/17 10:16','29/03/17 10:16','STARTED'
'AFOM10301','COM','COM22644','ERROR5874','16/03/17 07:12','27/03/17 07:12','CLOSED-SUCCESSFUL'
'AFOM10302','COM','COM71761','ERROR4760','19/03/17 02:50','30/03/17 02:50','STARTED'
'AFOM10303','ORDERMANAGER','ORDERMANAGER40915','ERROR4309','14/03/17 03:03','25/03/17 03:03','CLOSED-SUCCESSFUL'
'AFOM10304','COM','COM89896','ERROR4716','14/03/17 10:13','25/03/17 10:13','CLOSED-SUCCESSFUL'
'AFOM10305','ORDERMANAGER','ORDERMANAGER72733','ERROR4988','13/03/17 19:08','24/03/17 19:08','CREATED'
'AFOM10306','ORDERMANAGER','ORDERMANAGER19570','ERROR4650','19/03/17 21:18','30/03/17 21:18','CREATED'
'AFOM10307','PNI','PNI66023','ERROR1383','15/03/17 16:07','26/03/17 16:07','CLOSED-SUCCESSFUL'
'AFOM10308','PNI','PNI86838','ERROR1880','14/03/17 23:39','25/03/17 23:39','CLOSED-SUCCESSFUL'
'AFOM10309','PNI','PNI7583','ERROR7338','18/03/17 09:23','29/03/17 09:23','STARTED'
'AFOM10310','COM','COM62694','ERROR4192','16/03/17 18:23','27/03/17 18:23','CLOSED-SUCCESSFUL'
'AFOM10311','PNI','PNI77520','ERROR7197','18/03/17 05:55','29/03/17 05:55','CLOSED-SUCCESSFUL'
'AFOM10312','COM','COM11461','ERROR1163','16/03/17 23:50','27/03/17 23:50','CLOSED-SUCCESSFUL'
'AFOM10313','PNI','PNI66599','ERROR2784','18/03/17 07:44','29/03/17 07:44','STARTED'
'AFOM10314','PNI','PNI4322','ERROR5586','19/03/17 21:15','30/03/17 21:15','STARTED'
'AFOM10315','ORDERMANAGER','ORDERMANAGER67740','ERROR7466','13/03/17 17:22','24/03/17 17:22','CLOSED-SUCCESSFUL'
'AFOM10316','ORDERMANAGER','ORDERMANAGER61720','ERROR4673','21/03/17 16:45','01/04/17 16:45','STARTED'
