id,fallout_id,property_name,property_value
31428,AFOM08075,RFS ID,'RFS40854'
31429,AFOM08075,APPOINTMENT ID,'APPT0084931'
31430,AFOM08075,CUSTOMER ID,'CUST0006770'
31431,AFOM08076,APPOINTMENT ID,'APPT0061165'
31432,AFOM08076,ACCESS TYPE,'SATELLITE'
31433,AFOM08076,LOCATION ID,'LOC000068794'
31434,AFOM08076,ERROR DESCRIPTION,'Message to system XYZ timed out.'
31435,AFOM08077,ACCESS TYPE,'SATELLITE'
31436,AFOM08077,LOCATION ID,'LOC00004673'
31437,AFOM08077,APPOINTMENT ID,'APPT0057723'
31439,AFOM08078,APPOINTMENT ID,'APPT0057110'
31440,AFOM08078,ERROR DESCRIPTION,'There is already an open order for the service.'
31441,AFOM08078,LOCATION ID,'LOC000040194'
31443,AFOM08079,APPOINTMENT ID,'APPT0057616'
31444,AFOM08079,ACCESS TYPE,'SATELLITE'
31445,AFOM08079,ORDER ID,'ORD00012425'
31447,AFOM08080,ACCESS TYPE,'HFC'
31450,AFOM08080,RFS ID,'RFS22021'
31451,AFOM08081,APPOINTMENT ID,'APPT0024772'
31452,AFOM08081,CUSTOMER ID,'CUST00061173'
31455,AFOM08082,ERROR DESCRIPTION,'The service type is not defined.'
31456,AFOM08082,CUSTOMER ID,'CUST00042993'
31457,AFOM08082,ACCESS TYPE,'HFC'
31459,AFOM08083,ERROR DESCRIPTION,'There is already an open order for the service.'
31460,AFOM08083,ORDER ID,'ORD0007780'
31461,AFOM08083,RFS ID,'RFS87054'
31462,AFOM08083,APPOINTMENT ID,'APPT0024397'
31463,AFOM08084,RFS ID,'RFS12167'
31464,AFOM08084,ERROR DESCRIPTION,'Message to system XYZ timed out.'
31466,AFOM08084,APPOINTMENT ID,'APPT0071703'
31467,AFOM08085,CUSTOMER ID,'CUST00022436'
31468,AFOM08085,ACCESS TYPE,'HFC'
31470,AFOM08085,ORDER ID,'ORD00029539'
31471,AFOM08086,APPOINTMENT ID,'APPT0082772'
31472,AFOM08086,ERROR DESCRIPTION,'The service type is not defined.'
31474,AFOM08086,ACCESS TYPE,'SATELLITE'
31475,AFOM08087,APPOINTMENT ID,'APPT0096129'
31477,AFOM08087,RFS ID,'RFS49961'
31478,AFOM08087,LOCATION ID,'LOC000094284'
31479,AFOM08088,ACCESS TYPE,'HFC'
31480,AFOM08088,RFS ID,'RFS37904'
31481,AFOM08088,CUSTOMER ID,'CUST00096044'
31482,AFOM08088,ORDER ID,'ORD00031942'
31483,AFOM08089,ORDER ID,'ORD00044697'
31484,AFOM08089,ACCESS TYPE,'FIBER'
31486,AFOM08090,APPOINTMENT ID,'APPT0036000'
31488,AFOM08090,ERROR DESCRIPTION,'There is already an open order for the service.'
31489,AFOM08090,ORDER ID,'ORD00024721'
31490,AFOM08091,ACCESS TYPE,'FIBER'
31491,AFOM08091,ORDER ID,'ORD0007660'
31492,AFOM08091,LOCATION ID,'LOC000074643'
31494,AFOM08092,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
31495,AFOM08092,APPOINTMENT ID,'APPT0026593'
31496,AFOM08092,ACCESS TYPE,'FIBER'
31497,AFOM08092,RFS ID,'RFS44883'
31498,AFOM08093,ERROR DESCRIPTION,'Message to system XYZ timed out.'
31500,AFOM08093,ORDER ID,'ORD00066890'
31501,AFOM08093,RFS ID,'RFS13897'
31502,AFOM08094,ACCESS TYPE,'SATELLITE'
31503,AFOM08094,RFS ID,'RFS9018'
31504,AFOM08094,ERROR DESCRIPTION,'Response received from system abc not expected.'
31506,AFOM08095,LOCATION ID,'LOC000075597'
31507,AFOM08095,CUSTOMER ID,'CUST00061925'
31508,AFOM08095,ORDER ID,'ORD00036712'
31509,AFOM08095,APPOINTMENT ID,'APPT001100'
31510,AFOM08096,ACCESS TYPE,'FIBER'
31511,AFOM08096,ORDER ID,'ORD00033884'
31512,AFOM08096,LOCATION ID,'LOC00001159'
31513,AFOM08096,CUSTOMER ID,'CUST00041540'
31514,AFOM08097,ERROR DESCRIPTION,'Message to system XYZ timed out.'
31515,AFOM08097,CUSTOMER ID,'CUST00023552'
31516,AFOM08097,APPOINTMENT ID,'APPT0041681'
31517,AFOM08097,ACCESS TYPE,'FIBER'
31518,AFOM08098,ORDER ID,'ORD0002494'
31519,AFOM08098,CUSTOMER ID,'CUST00091274'
31520,AFOM08098,APPOINTMENT ID,'APPT0075584'
31521,AFOM08098,ACCESS TYPE,'FTTN'
31522,AFOM08099,LOCATION ID,'LOC000043826'
31524,AFOM08099,RFS ID,'RFS7491'
31525,AFOM08099,ORDER ID,'ORD00081541'
31526,AFOM08100,APPOINTMENT ID,'APPT0013888'
31527,AFOM08100,ACCESS TYPE,'HFC'
31528,AFOM08100,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
31529,AFOM08100,CUSTOMER ID,'CUST00087186'
31530,AFOM08101,ORDER ID,'ORD00090676'
31531,AFOM08101,LOCATION ID,'LOC000063434'
31532,AFOM08101,APPOINTMENT ID,'APPT0059844'
31533,AFOM08101,CUSTOMER ID,'CUST00074543'
31534,AFOM08102,ORDER ID,'ORD00055258'
31535,AFOM08102,CUSTOMER ID,'CUST00020682'
31536,AFOM08102,ERROR DESCRIPTION,'The service type is not defined.'
31537,AFOM08103,ERROR DESCRIPTION,'There is already an open order for the service.'
31539,AFOM08103,LOCATION ID,'LOC000089700'
31540,AFOM08103,ORDER ID,'ORD00027742'
31541,AFOM08104,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
31542,AFOM08104,CUSTOMER ID,'CUST00034991'
31543,AFOM08104,APPOINTMENT ID,'APPT0036443'
31545,AFOM08105,RFS ID,'RFS25162'
31546,AFOM08105,ACCESS TYPE,'SATELLITE'
31547,AFOM08105,APPOINTMENT ID,'APPT0041853'
31548,AFOM08105,ORDER ID,'ORD0009181'
31549,AFOM08106,ACCESS TYPE,'SATELLITE'
31550,AFOM08106,LOCATION ID,'LOC000052009'
31552,AFOM08106,APPOINTMENT ID,'APPT0066132'
31553,AFOM08107,ORDER ID,'ORD00055249'
31554,AFOM08107,LOCATION ID,'LOC000041362'
31555,AFOM08107,ACCESS TYPE,'HFC'
31557,AFOM08108,ORDER ID,'ORD00086824'
31558,AFOM08108,CUSTOMER ID,'CUST00093901'
31560,AFOM08108,ACCESS TYPE,'FTTN'
31561,AFOM08109,RFS ID,'RFS61766'
31562,AFOM08109,ERROR DESCRIPTION,'Response received from system abc not expected.'
31563,AFOM08109,LOCATION ID,'LOC000026135'
31565,AFOM08110,ERROR DESCRIPTION,'Message to system XYZ timed out.'
31567,AFOM08110,APPOINTMENT ID,'APPT0034853'
31568,AFOM08110,CUSTOMER ID,'CUST00048820'
31569,AFOM08111,APPOINTMENT ID,'APPT0079405'
31570,AFOM08111,RFS ID,'RFS94922'
31571,AFOM08111,CUSTOMER ID,'CUST0003468'
31572,AFOM08112,APPOINTMENT ID,'APPT0072330'
31573,AFOM08112,RFS ID,'RFS9995'
31574,AFOM08112,CUSTOMER ID,'CUST00028240'
31575,AFOM08112,ACCESS TYPE,'FIBER'
31576,AFOM08113,ORDER ID,'ORD00075894'
31577,AFOM08113,ACCESS TYPE,'FIBER'
31578,AFOM08113,LOCATION ID,'LOC000082132'
31579,AFOM08113,RFS ID,'RFS13428'
31580,AFOM08114,ORDER ID,'ORD00080726'
31581,AFOM08114,RFS ID,'RFS6547'
31582,AFOM08114,ERROR DESCRIPTION,'Message to system XYZ timed out.'
31584,AFOM08115,ACCESS TYPE,'FTTN'
31585,AFOM08115,LOCATION ID,'LOC000093825'
31588,AFOM08116,LOCATION ID,'LOC000089459'
31589,AFOM08116,ORDER ID,'ORD00083320'
31590,AFOM08116,ERROR DESCRIPTION,'Response received from system abc not expected.'
31592,AFOM08117,CUSTOMER ID,'CUST00090529'
31593,AFOM08117,RFS ID,'RFS76446'
31594,AFOM08117,ORDER ID,'ORD00054270'
31595,AFOM08117,ACCESS TYPE,'HFC'
31596,AFOM08118,RFS ID,'RFS75808'
31597,AFOM08118,ORDER ID,'ORD00020211'
31600,AFOM08119,APPOINTMENT ID,'APPT0062235'
31601,AFOM08119,ORDER ID,'ORD00056277'
31602,AFOM08119,CUSTOMER ID,'CUST00073202'
31603,AFOM08119,ACCESS TYPE,'SATELLITE'
31604,AFOM08120,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
31605,AFOM08120,APPOINTMENT ID,'APPT0010008'
31606,AFOM08120,RFS ID,'RFS87923'
31608,AFOM08121,ERROR DESCRIPTION,'There is already an open order for the service.'
31609,AFOM08121,CUSTOMER ID,'CUST00011039'
31612,AFOM08122,ERROR DESCRIPTION,'There is already an open order for the service.'
31613,AFOM08122,ACCESS TYPE,'SATELLITE'
31616,AFOM08123,ACCESS TYPE,'FTTN'
31620,AFOM08124,ORDER ID,'ORD00098315'
31621,AFOM08124,RFS ID,'RFS9586'
31622,AFOM08124,ACCESS TYPE,'HFC'
31624,AFOM08125,CUSTOMER ID,'CUST00015446'
31625,AFOM08125,RFS ID,'RFS55181'
31626,AFOM08125,LOCATION ID,'LOC000032159'
31628,AFOM08126,ERROR DESCRIPTION,'Response received from system abc not expected.'
31629,AFOM08126,ACCESS TYPE,'HFC'
31630,AFOM08126,LOCATION ID,'LOC000031950'
31631,AFOM08127,CUSTOMER ID,'CUST00095188'
31632,AFOM08127,ACCESS TYPE,'HFC'
31633,AFOM08127,LOCATION ID,'LOC000046369'
31634,AFOM08127,RFS ID,'RFS12762'
31635,AFOM08128,APPOINTMENT ID,'APPT0094529'
31636,AFOM08128,LOCATION ID,'LOC000042002'
31637,AFOM08128,ERROR DESCRIPTION,'Message to system XYZ timed out.'
31639,AFOM08129,APPOINTMENT ID,'APPT0081239'
31640,AFOM08129,ACCESS TYPE,'HFC'
31642,AFOM08129,CUSTOMER ID,'CUST0003643'
31643,AFOM08130,ACCESS TYPE,'HFC'
31644,AFOM08130,LOCATION ID,'LOC000048482'
31645,AFOM08130,APPOINTMENT ID,'APPT0025904'
31647,AFOM08131,RFS ID,'RFS3582'
31648,AFOM08131,CUSTOMER ID,'CUST00019901'
31649,AFOM08131,LOCATION ID,'LOC000022079'
31651,AFOM08132,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
31652,AFOM08132,CUSTOMER ID,'CUST00044699'
31653,AFOM08132,RFS ID,'RFS8498'
31654,AFOM08132,ORDER ID,'ORD00085872'
31655,AFOM08133,ERROR DESCRIPTION,'There is already an open order for the service.'
31656,AFOM08133,CUSTOMER ID,'CUST00021584'
31658,AFOM08134,APPOINTMENT ID,'APPT0056511'
31659,AFOM08134,CUSTOMER ID,'CUST00024600'
31660,AFOM08134,RFS ID,'RFS10149'
31661,AFOM08134,LOCATION ID,'LOC000091906'
31662,AFOM08135,ERROR DESCRIPTION,'The service type is not defined.'
31664,AFOM08135,RFS ID,'RFS67516'
31666,AFOM08136,LOCATION ID,'LOC000086011'
31667,AFOM08136,ORDER ID,'ORD00069253'
31670,AFOM08137,LOCATION ID,'LOC000071026'
31671,AFOM08137,ORDER ID,'ORD00092936'
31672,AFOM08137,RFS ID,'RFS46738'
31673,AFOM08137,APPOINTMENT ID,'APPT0090513'
31674,AFOM08138,ORDER ID,'ORD00094497'
31676,AFOM08138,ERROR DESCRIPTION,'Message to system XYZ timed out.'
31677,AFOM08138,APPOINTMENT ID,'APPT0087219'
31678,AFOM08139,ACCESS TYPE,'FIBER'
31680,AFOM08139,APPOINTMENT ID,'APPT0041883'
31681,AFOM08139,RFS ID,'RFS19757'
31682,AFOM08140,ACCESS TYPE,'FIBER'
31683,AFOM08140,RFS ID,'RFS94294'
31684,AFOM08140,LOCATION ID,'LOC000073267'
31685,AFOM08140,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
31686,AFOM08141,ACCESS TYPE,'FTTN'
31688,AFOM08141,CUSTOMER ID,'CUST00031405'
31690,AFOM08142,ORDER ID,'ORD00065223'
31691,AFOM08142,ACCESS TYPE,'FTTN'
31692,AFOM08142,CUSTOMER ID,'CUST00041319'
31693,AFOM08142,LOCATION ID,'LOC000076262'
31694,AFOM08143,RFS ID,'RFS88656'
31695,AFOM08143,ACCESS TYPE,'SATELLITE'
31696,AFOM08143,APPOINTMENT ID,'APPT0086886'
31698,AFOM08144,ACCESS TYPE,'SATELLITE'
31699,AFOM08144,RFS ID,'RFS9905'
31702,AFOM08145,APPOINTMENT ID,'APPT0016346'
31703,AFOM08145,RFS ID,'RFS6640'
31706,AFOM08146,RFS ID,'RFS82556'
31707,AFOM08146,APPOINTMENT ID,'APPT0040421'
31708,AFOM08146,CUSTOMER ID,'CUST00067920'
31709,AFOM08146,ERROR DESCRIPTION,'Response received from system abc not expected.'
31710,AFOM08147,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
31711,AFOM08147,RFS ID,'RFS63827'
31712,AFOM08147,APPOINTMENT ID,'APPT0075482'
31713,AFOM08147,LOCATION ID,'LOC000095013'
31714,AFOM08148,ACCESS TYPE,'FTTN'
31715,AFOM08148,RFS ID,'RFS91577'
31716,AFOM08148,LOCATION ID,'LOC000096495'
31718,AFOM08149,ERROR DESCRIPTION,'Response received from system abc not expected.'
31719,AFOM08149,LOCATION ID,'LOC000010287'
31720,AFOM08149,RFS ID,'RFS56959'
31721,AFOM08149,CUSTOMER ID,'CUST00059853'
31722,AFOM08150,APPOINTMENT ID,'APPT0052130'
31723,AFOM08150,ACCESS TYPE,'FIBER'
31724,AFOM08150,ERROR DESCRIPTION,'Response received from system abc not expected.'
31725,AFOM08150,LOCATION ID,'LOC000053032'
31726,AFOM08151,ERROR DESCRIPTION,'The service type is not defined.'
31727,AFOM08151,RFS ID,'RFS81000'
31729,AFOM08151,CUSTOMER ID,'CUST00017223'
31730,AFOM08152,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
31731,AFOM08152,CUSTOMER ID,'CUST00061298'
31733,AFOM08153,ORDER ID,'ORD00014382'
31734,AFOM08153,CUSTOMER ID,'CUST0003333'
31736,AFOM08153,ERROR DESCRIPTION,'Response received from system abc not expected.'
31737,AFOM08154,ORDER ID,'ORD00087883'
31738,AFOM08154,ACCESS TYPE,'SATELLITE'
31739,AFOM08154,APPOINTMENT ID,'APPT0034477'
31741,AFOM08155,ORDER ID,'ORD00051804'
31744,AFOM08155,APPOINTMENT ID,'APPT0050578'
31745,AFOM08156,APPOINTMENT ID,'APPT0066041'
31746,AFOM08156,CUSTOMER ID,'CUST0005754'
31747,AFOM08156,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
31748,AFOM08156,RFS ID,'RFS28571'
31749,AFOM08157,APPOINTMENT ID,'APPT0075597'
31750,AFOM08157,RFS ID,'RFS58244'
31751,AFOM08157,ERROR DESCRIPTION,'Message to system XYZ timed out.'
31753,AFOM08158,APPOINTMENT ID,'APPT0093929'
31754,AFOM08158,CUSTOMER ID,'CUST00097402'
31756,AFOM08158,LOCATION ID,'LOC00008536'
31757,AFOM08159,CUSTOMER ID,'CUST00017488'
31759,AFOM08159,RFS ID,'RFS22547'
31760,AFOM08159,ORDER ID,'ORD00069903'
31761,AFOM08160,CUSTOMER ID,'CUST0003206'
31762,AFOM08160,RFS ID,'RFS66061'
31763,AFOM08160,ACCESS TYPE,'HFC'
31764,AFOM08160,APPOINTMENT ID,'APPT0099126'
31765,AFOM08161,APPOINTMENT ID,'APPT0043142'
31766,AFOM08161,ORDER ID,'ORD00078040'
31767,AFOM08161,LOCATION ID,'LOC000043138'
31768,AFOM08161,ACCESS TYPE,'FTTN'
31769,AFOM08162,RFS ID,'RFS52288'
31770,AFOM08162,CUSTOMER ID,'CUST00080085'
31772,AFOM08162,LOCATION ID,'LOC000034137'
31773,AFOM08163,ORDER ID,'ORD00011419'
31774,AFOM08163,APPOINTMENT ID,'APPT008298'
31776,AFOM08163,LOCATION ID,'LOC000082707'
31777,AFOM08164,ACCESS TYPE,'FTTN'
31778,AFOM08164,APPOINTMENT ID,'APPT0035713'
31779,AFOM08164,ERROR DESCRIPTION,'Response received from system abc not expected.'
31780,AFOM08164,ORDER ID,'ORD00083685'
31781,AFOM08165,ORDER ID,'ORD00023416'
31782,AFOM08165,APPOINTMENT ID,'APPT0028707'
31783,AFOM08165,RFS ID,'RFS43835'
31784,AFOM08165,LOCATION ID,'LOC000096671'
31785,AFOM08166,ERROR DESCRIPTION,'Response received from system abc not expected.'
31786,AFOM08166,RFS ID,'RFS12583'
31788,AFOM08166,APPOINTMENT ID,'APPT0075290'
31789,AFOM08167,LOCATION ID,'LOC000074064'
31790,AFOM08167,ACCESS TYPE,'HFC'
31791,AFOM08167,CUSTOMER ID,'CUST00029025'
31792,AFOM08167,RFS ID,'RFS14867'
31793,AFOM08168,APPOINTMENT ID,'APPT0029746'
31794,AFOM08168,ORDER ID,'ORD00016591'
31797,AFOM08169,ERROR DESCRIPTION,'Message to system XYZ timed out.'
31798,AFOM08169,ORDER ID,'ORD00051369'
31799,AFOM08169,ACCESS TYPE,'FTTN'
31801,AFOM08170,LOCATION ID,'LOC000084525'
31802,AFOM08170,ORDER ID,'ORD0006677'
31803,AFOM08170,ERROR DESCRIPTION,'The service type is not defined.'
31804,AFOM08171,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
31805,AFOM08171,ACCESS TYPE,'SATELLITE'
31807,AFOM08171,LOCATION ID,'LOC00003475'
31808,AFOM08172,CUSTOMER ID,'CUST00044592'
31809,AFOM08172,RFS ID,'RFS73708'
31811,AFOM08172,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
31812,AFOM08173,ERROR DESCRIPTION,'Message to system XYZ timed out.'
31813,AFOM08173,LOCATION ID,'LOC000042837'
31814,AFOM08173,RFS ID,'RFS4469'
31815,AFOM08173,APPOINTMENT ID,'APPT0076427'
31816,AFOM08174,ERROR DESCRIPTION,'Message to system XYZ timed out.'
31818,AFOM08174,LOCATION ID,'LOC000027020'
31819,AFOM08174,ACCESS TYPE,'SATELLITE'
31820,AFOM08175,ORDER ID,'ORD00094439'
31821,AFOM08175,RFS ID,'RFS70823'
31823,AFOM08176,APPOINTMENT ID,'APPT0054738'
31825,AFOM08176,ERROR DESCRIPTION,'Response received from system abc not expected.'
31826,AFOM08176,CUSTOMER ID,'CUST0005662'
31827,AFOM08177,LOCATION ID,'LOC00005570'
31828,AFOM08177,ACCESS TYPE,'SATELLITE'
31829,AFOM08177,ERROR DESCRIPTION,'There is already an open order for the service.'
31830,AFOM08178,ERROR DESCRIPTION,'Message to system XYZ timed out.'
31831,AFOM08178,LOCATION ID,'LOC000039818'
31832,AFOM08178,ORDER ID,'ORD0002940'
31833,AFOM08178,RFS ID,'RFS77831'
31834,AFOM08179,APPOINTMENT ID,'APPT0069683'
31835,AFOM08179,ACCESS TYPE,'SATELLITE'
31836,AFOM08179,ORDER ID,'ORD00014715'
31837,AFOM08179,LOCATION ID,'LOC000026271'
31838,AFOM08180,LOCATION ID,'LOC00002318'
31840,AFOM08180,ORDER ID,'ORD00022404'
31841,AFOM08181,ERROR DESCRIPTION,'Message to system XYZ timed out.'
31842,AFOM08181,APPOINTMENT ID,'APPT0018871'
31843,AFOM08181,ACCESS TYPE,'HFC'
31845,AFOM08182,RFS ID,'RFS59928'
31846,AFOM08182,ORDER ID,'ORD0006497'
31849,AFOM08183,CUSTOMER ID,'CUST00041189'
31850,AFOM08183,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
31852,AFOM08183,APPOINTMENT ID,'APPT0044595'
31853,AFOM08184,ERROR DESCRIPTION,'Message to system XYZ timed out.'
31855,AFOM08184,RFS ID,'RFS90743'
31856,AFOM08184,ACCESS TYPE,'FTTN'
31857,AFOM08185,ACCESS TYPE,'FTTN'
31858,AFOM08185,ORDER ID,'ORD00082197'
31860,AFOM08185,CUSTOMER ID,'CUST00092383'
31861,AFOM08186,APPOINTMENT ID,'APPT0051471'
31863,AFOM08186,CUSTOMER ID,'CUST0007862'
31865,AFOM08187,APPOINTMENT ID,'APPT0042401'
31866,AFOM08187,ERROR DESCRIPTION,'The service type is not defined.'
31867,AFOM08187,ACCESS TYPE,'FTTN'
31868,AFOM08187,ORDER ID,'ORD00015454'
31869,AFOM08188,CUSTOMER ID,'CUST00015802'
31870,AFOM08188,ORDER ID,'ORD00038965'
31872,AFOM08188,RFS ID,'RFS60781'
31873,AFOM08189,RFS ID,'RFS5959'
31874,AFOM08189,LOCATION ID,'LOC00009314'
31875,AFOM08189,APPOINTMENT ID,'APPT0018457'
31876,AFOM08189,ORDER ID,'ORD00045332'
31877,AFOM08190,CUSTOMER ID,'CUST00035359'
31879,AFOM08190,LOCATION ID,'LOC000040843'
31880,AFOM08190,ORDER ID,'ORD00061203'
31881,AFOM08191,ERROR DESCRIPTION,'There is already an open order for the service.'
31883,AFOM08191,ORDER ID,'ORD00015094'
31884,AFOM08191,APPOINTMENT ID,'APPT0011875'
31885,AFOM08192,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
31886,AFOM08192,APPOINTMENT ID,'APPT0052894'
31887,AFOM08192,ACCESS TYPE,'HFC'
31889,AFOM08193,RFS ID,'RFS71134'
31890,AFOM08193,ACCESS TYPE,'FIBER'
31891,AFOM08193,CUSTOMER ID,'CUST00093977'
31893,AFOM08194,RFS ID,'RFS19549'
31894,AFOM08194,ACCESS TYPE,'FIBER'
31896,AFOM08194,CUSTOMER ID,'CUST00085825'
31897,AFOM08195,CUSTOMER ID,'CUST00036232'
31900,AFOM08195,RFS ID,'RFS75071'
31901,AFOM08196,CUSTOMER ID,'CUST00098190'
31902,AFOM08196,ERROR DESCRIPTION,'The service type is not defined.'
31903,AFOM08196,LOCATION ID,'LOC000072238'
31904,AFOM08197,LOCATION ID,'LOC000079069'
31905,AFOM08197,ORDER ID,'ORD00019339'
31906,AFOM08197,APPOINTMENT ID,'APPT0022582'
31908,AFOM08198,RFS ID,'RFS6866'
31909,AFOM08198,ORDER ID,'ORD00032805'
31910,AFOM08198,ERROR DESCRIPTION,'Response received from system abc not expected.'
31912,AFOM08199,CUSTOMER ID,'CUST00016696'
31915,AFOM08199,ORDER ID,'ORD00038508'
31916,AFOM08200,ACCESS TYPE,'SATELLITE'
31917,AFOM08200,CUSTOMER ID,'CUST00059259'
31918,AFOM08200,RFS ID,'RFS3833'
31920,AFOM08201,ORDER ID,'ORD0005091'
31921,AFOM08201,ACCESS TYPE,'FIBER'
31922,AFOM08201,RFS ID,'RFS67349'
31923,AFOM08201,CUSTOMER ID,'CUST00072205'
31924,AFOM08202,ORDER ID,'ORD00069597'
31925,AFOM08202,CUSTOMER ID,'CUST00084930'
31926,AFOM08202,APPOINTMENT ID,'APPT0027428'
31927,AFOM08202,ERROR DESCRIPTION,'There is already an open order for the service.'
31928,AFOM08203,RFS ID,'RFS21683'
31929,AFOM08203,CUSTOMER ID,'CUST00042580'
31930,AFOM08203,ACCESS TYPE,'HFC'
31931,AFOM08203,LOCATION ID,'LOC000054413'
31932,AFOM08204,LOCATION ID,'LOC000042998'
31933,AFOM08204,APPOINTMENT ID,'APPT0098991'
31934,AFOM08204,ERROR DESCRIPTION,'Message to system XYZ timed out.'
31935,AFOM08204,ACCESS TYPE,'FIBER'
31936,AFOM08205,LOCATION ID,'LOC000064335'
31937,AFOM08205,ACCESS TYPE,'HFC'
31938,AFOM08205,CUSTOMER ID,'CUST00062182'
31940,AFOM08206,CUSTOMER ID,'CUST00057782'
31941,AFOM08206,ORDER ID,'ORD00023283'
31943,AFOM08207,ORDER ID,'ORD00057830'
31944,AFOM08207,LOCATION ID,'LOC000047204'
31945,AFOM08207,APPOINTMENT ID,'APPT007752'
31947,AFOM08208,ERROR DESCRIPTION,'Message to system XYZ timed out.'
31948,AFOM08208,ORDER ID,'ORD00044481'
31949,AFOM08208,RFS ID,'RFS86023'
31950,AFOM08208,LOCATION ID,'LOC000085186'
31951,AFOM08209,RFS ID,'RFS90269'
31952,AFOM08209,LOCATION ID,'LOC000037338'
31953,AFOM08209,APPOINTMENT ID,'APPT0067473'
31954,AFOM08209,ORDER ID,'ORD00067225'
31955,AFOM08210,ACCESS TYPE,'SATELLITE'
31956,AFOM08210,LOCATION ID,'LOC000028079'
31958,AFOM08210,RFS ID,'RFS77472'
31959,AFOM08211,ERROR DESCRIPTION,'There is already an open order for the service.'
31961,AFOM08211,ORDER ID,'ORD00017415'
31962,AFOM08211,ACCESS TYPE,'FTTN'
31963,AFOM08212,ORDER ID,'ORD00058969'
31965,AFOM08212,LOCATION ID,'LOC000088173'
31966,AFOM08212,APPOINTMENT ID,'APPT003148'
31967,AFOM08213,ERROR DESCRIPTION,'Message to system XYZ timed out.'
31968,AFOM08213,APPOINTMENT ID,'APPT0084634'
31969,AFOM08213,ACCESS TYPE,'FTTN'
31970,AFOM08213,ORDER ID,'ORD00024744'
31971,AFOM08214,ACCESS TYPE,'FIBER'
31972,AFOM08214,CUSTOMER ID,'CUST00090717'
31973,AFOM08214,LOCATION ID,'LOC000032366'
31974,AFOM08214,ORDER ID,'ORD0003755'
31975,AFOM08215,LOCATION ID,'LOC000040503'
31976,AFOM08215,ORDER ID,'ORD00067676'
31977,AFOM08215,APPOINTMENT ID,'APPT004085'
31978,AFOM08215,ACCESS TYPE,'FTTN'
31979,AFOM08216,CUSTOMER ID,'CUST00044957'
31980,AFOM08216,LOCATION ID,'LOC000034873'
31981,AFOM08216,RFS ID,'RFS69266'
31982,AFOM08216,ERROR DESCRIPTION,'There is already an open order for the service.'
31983,AFOM08217,ACCESS TYPE,'SATELLITE'
31985,AFOM08217,ORDER ID,'ORD00043450'
31986,AFOM08217,CUSTOMER ID,'CUST00031625'
31987,AFOM08218,RFS ID,'RFS57296'
31990,AFOM08218,ORDER ID,'ORD00076504'
31991,AFOM08219,ERROR DESCRIPTION,'The service type is not defined.'
31992,AFOM08219,RFS ID,'RFS39668'
31993,AFOM08219,CUSTOMER ID,'CUST00099883'
31995,AFOM08220,RFS ID,'RFS53675'
31996,AFOM08220,ACCESS TYPE,'SATELLITE'
31998,AFOM08220,APPOINTMENT ID,'APPT0051159'
31999,AFOM08221,RFS ID,'RFS88816'
32001,AFOM08221,ORDER ID,'ORD0001931'
32002,AFOM08222,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
32004,AFOM08222,ORDER ID,'ORD00054277'
32006,AFOM08223,APPOINTMENT ID,'APPT0097704'
32009,AFOM08223,CUSTOMER ID,'CUST00047909'
32010,AFOM08224,LOCATION ID,'LOC000057891'
32011,AFOM08224,APPOINTMENT ID,'APPT0093683'
32012,AFOM08224,ORDER ID,'ORD0007193'
32013,AFOM08224,CUSTOMER ID,'CUST0008926'
32014,AFOM08225,RFS ID,'RFS25668'
32015,AFOM08225,ACCESS TYPE,'HFC'
32016,AFOM08225,APPOINTMENT ID,'APPT0010067'
32017,AFOM08225,CUSTOMER ID,'CUST00035638'
32018,AFOM08226,RFS ID,'RFS29657'
32019,AFOM08226,ERROR DESCRIPTION,'The service type is not defined.'
32020,AFOM08226,CUSTOMER ID,'CUST00055060'
32022,AFOM08227,ORDER ID,'ORD00035572'
32023,AFOM08227,CUSTOMER ID,'CUST00018995'
32024,AFOM08227,ACCESS TYPE,'FTTN'
32025,AFOM08227,APPOINTMENT ID,'APPT0010612'
32026,AFOM08228,ORDER ID,'ORD00083579'
32027,AFOM08228,CUSTOMER ID,'CUST0005206'
32030,AFOM08229,CUSTOMER ID,'CUST00049700'
32032,AFOM08229,LOCATION ID,'LOC000026571'
32033,AFOM08229,ACCESS TYPE,'HFC'
32034,AFOM08230,CUSTOMER ID,'CUST00041055'
32035,AFOM08230,ERROR DESCRIPTION,'The service type is not defined.'
32036,AFOM08230,RFS ID,'RFS76623'
32037,AFOM08230,ACCESS TYPE,'HFC'
