id,source_system,source_fallout_id,source_error_code,creation_date,due_date,status
AFOM11244,COM,COM69596,ERROR1104,2017-03-13 02:36:33,2017-03-24 02:36:33,STARTED
AFOM11245,COM,COM54705,ERROR1108,2015-07-04 05:03:25,2015-07-15 05:03:25,CLOSED-SUCCESSFUL
AFOM11246,COM,COM46382,ERROR1102,2016-07-28 04:36:30,2016-08-08 04:36:30,ERROR
AFOM11247,PNI,PNI65568,ERROR1009,2016-12-18 17:19:47,2016-12-29 17:19:47,ERROR
AFOM11248,PNI,PNI57594,ERROR1015,2017-03-08 21:23:46,2017-03-19 21:23:46,CLOSED-SUCCESSFUL
AFOM11249,PNI,PNI75853,ERROR1011,2015-08-14 04:06:56,2015-08-25 04:06:56,ERROR
AFOM11250,COM,COM17924,ERROR1101,2015-06-28 15:31:15,2015-07-09 15:31:15,ERROR
AFOM11251,PNI,PNI10349,ERROR1015,2015-10-25 05:02:04,2015-11-05 05:02:04,CREATED
AFOM11252,COM,COM5898,ERROR1102,2016-04-12 18:06:04,2016-04-23 18:06:04,STARTED
AFOM11253,ORDERMANAGER,ORDERMANAGER9654,ERROR1209,2016-06-06 11:32:29,2016-06-17 11:32:29,CREATED
AFOM11254,PNI,PNI61595,ERROR1003,2015-10-06 08:12:27,2015-10-17 08:12:27,CREATED
AFOM11255,COM,COM35115,ERROR1113,2016-04-07 12:59:15,2016-04-18 12:59:15,CREATED
AFOM11256,COM,COM72636,ERROR1106,2017-02-18 12:37:45,2017-03-01 12:37:45,CLOSED-FAILURE
AFOM11257,ORDERMANAGER,ORDERMANAGER53610,ERROR1215,2015-11-16 18:46:25,2015-11-27 18:46:25,CLOSED-SUCCESSFUL
AFOM11258,ORDERMANAGER,ORDERMANAGER63170,ERROR1202,2015-12-04 18:34:12,2015-12-15 18:34:12,CLOSED-SUCCESSFUL
AFOM11259,PNI,PNI28034,ERROR1003,2015-11-26 10:08:31,2015-12-07 10:08:31,CREATED
AFOM11260,ORDERMANAGER,ORDERMANAGER9694,ERROR1205,2016-01-20 23:17:42,2016-01-31 23:17:42,STARTED
AFOM11261,PNI,PNI13282,ERROR1004,2016-01-05 16:26:01,2016-01-16 16:26:01,STARTED
AFOM11262,ORDERMANAGER,ORDERMANAGER12282,ERROR1206,2015-07-15 20:53:55,2015-07-26 20:53:55,STARTED
AFOM11263,PNI,PNI86074,ERROR1006,2017-04-04 21:08:14,2017-04-15 21:08:14,CLOSED-FAILURE
AFOM11264,ORDERMANAGER,ORDERMANAGER31078,ERROR1203,2016-04-17 20:06:12,2016-04-28 20:06:12,STARTED
AFOM11265,PNI,PNI24471,ERROR1014,2017-02-15 02:46:53,2017-02-26 02:46:53,STARTED
AFOM11266,COM,COM28389,ERROR1110,2015-12-23 22:37:45,2016-01-03 22:37:45,STARTED
AFOM11267,COM,COM3066,ERROR1107,2015-12-28 13:43:02,2016-01-08 13:43:02,CREATED
AFOM11268,PNI,PNI74227,ERROR1002,2016-11-11 18:50:30,2016-11-22 18:50:30,CLOSED-FAILURE
AFOM11269,ORDERMANAGER,ORDERMANAGER66666,ERROR1201,2016-06-10 10:29:22,2016-06-21 10:29:22,CREATED
AFOM11270,ORDERMANAGER,ORDERMANAGER96709,ERROR1212,2017-03-10 14:59:11,2017-03-21 14:59:11,CREATED
AFOM11271,COM,COM35854,ERROR1102,2016-06-13 02:18:53,2016-06-24 02:18:53,STARTED
AFOM11272,COM,COM42707,ERROR1115,2017-04-25 04:11:24,2017-05-06 04:11:24,CLOSED-SUCCESSFUL
AFOM11273,PNI,PNI34869,ERROR1013,2016-01-08 21:34:43,2016-01-19 21:34:43,CLOSED-SUCCESSFUL
AFOM11274,PNI,PNI37018,ERROR1012,2016-01-03 17:05:25,2016-01-14 17:05:25,CLOSED-SUCCESSFUL
AFOM11275,COM,COM4996,ERROR1115,2015-07-23 08:17:38,2015-08-03 08:17:38,CREATED
AFOM11276,PNI,PNI77020,ERROR1014,2017-05-05 09:54:27,2017-05-16 09:54:27,ERROR
AFOM11277,COM,COM65659,ERROR1111,2016-09-14 06:53:23,2016-09-25 06:53:23,CLOSED-SUCCESSFUL
AFOM11278,ORDERMANAGER,ORDERMANAGER55411,ERROR1215,2015-10-01 20:05:18,2015-10-12 20:05:18,ERROR
AFOM11279,PNI,PNI18412,ERROR1005,2016-04-05 19:33:42,2016-04-16 19:33:42,CREATED
AFOM11280,COM,COM9898,ERROR1108,2015-05-12 11:37:09,2015-05-23 11:37:09,CLOSED-FAILURE
AFOM11281,COM,COM32640,ERROR1103,2015-06-18 02:35:44,2015-06-29 02:35:44,CREATED
AFOM11282,COM,COM83260,ERROR1109,2015-07-23 11:12:07,2015-08-03 11:12:07,CREATED
AFOM11283,PNI,PNI36648,ERROR1003,2017-03-16 12:49:28,2017-03-27 12:49:28,STARTED
AFOM11284,PNI,PNI54594,ERROR1003,2016-05-06 09:54:42,2016-05-17 09:54:42,STARTED
AFOM11285,PNI,PNI56100,ERROR1005,2017-02-03 17:47:59,2017-02-14 17:47:59,STARTED
AFOM11286,ORDERMANAGER,ORDERMANAGER81699,ERROR1205,2016-12-24 04:05:58,2017-01-04 04:05:58,CLOSED-SUCCESSFUL
AFOM11287,PNI,PNI56161,ERROR1005,2016-12-21 04:58:12,2017-01-01 04:58:12,STARTED
AFOM11288,PNI,PNI40111,ERROR1010,2017-04-10 09:41:47,2017-04-21 09:41:47,ERROR
AFOM11289,PNI,PNI82732,ERROR1007,2015-06-29 08:09:22,2015-07-10 08:09:22,STARTED
AFOM11290,COM,COM34096,ERROR1115,2017-04-22 21:21:38,2017-05-03 21:21:38,STARTED
AFOM11291,COM,COM89326,ERROR1104,2015-12-02 14:18:09,2015-12-13 14:18:09,CREATED
AFOM11292,PNI,PNI14897,ERROR1003,2016-06-09 16:46:41,2016-06-20 16:46:41,CLOSED-SUCCESSFUL
AFOM11293,PNI,PNI51268,ERROR1002,2017-04-18 15:55:20,2017-04-29 15:55:20,CLOSED-FAILURE
AFOM11294,ORDERMANAGER,ORDERMANAGER98357,ERROR1214,2016-01-04 19:53:58,2016-01-15 19:53:58,ERROR
AFOM11295,PNI,PNI39184,ERROR1015,2015-11-26 02:27:52,2015-12-07 02:27:52,CREATED
AFOM11296,PNI,PNI45196,ERROR1012,2016-01-13 23:53:35,2016-01-24 23:53:35,CLOSED-SUCCESSFUL
AFOM11297,COM,COM73600,ERROR1113,2015-09-18 04:52:12,2015-09-29 04:52:12,ERROR
AFOM11298,COM,COM90369,ERROR1113,2015-12-28 10:39:56,2016-01-08 10:39:56,CREATED
AFOM11299,COM,COM6607,ERROR1108,2016-07-31 00:32:40,2016-08-11 00:32:40,CLOSED-FAILURE
AFOM11300,PNI,PNI72216,ERROR1003,2017-02-01 00:06:10,2017-02-12 00:06:10,CLOSED-FAILURE
AFOM11301,PNI,PNI88689,ERROR1008,2016-09-27 15:17:33,2016-10-08 15:17:33,ERROR
AFOM11302,PNI,PNI5912,ERROR1012,2016-09-22 16:25:30,2016-10-03 16:25:30,ERROR
AFOM11303,ORDERMANAGER,ORDERMANAGER55297,ERROR1205,2016-01-02 23:50:58,2016-01-13 23:50:58,STARTED
AFOM11304,PNI,PNI36421,ERROR1011,2016-09-08 11:54:58,2016-09-19 11:54:58,STARTED
AFOM11305,PNI,PNI91872,ERROR1015,2016-05-28 01:37:00,2016-06-08 01:37:00,CLOSED-FAILURE
AFOM11306,ORDERMANAGER,ORDERMANAGER31089,ERROR1208,2016-03-01 18:30:10,2016-03-12 18:30:10,CLOSED-FAILURE
AFOM11307,COM,COM48856,ERROR1107,2016-07-04 01:13:22,2016-07-15 01:13:22,CLOSED-FAILURE
AFOM11308,ORDERMANAGER,ORDERMANAGER45165,ERROR1208,2015-07-08 21:06:20,2015-07-19 21:06:20,CREATED
AFOM11309,COM,COM26432,ERROR1110,2016-10-03 08:39:12,2016-10-14 08:39:12,CLOSED-FAILURE
AFOM11310,COM,COM82825,ERROR1113,2017-04-12 18:10:43,2017-04-23 18:10:43,ERROR
AFOM11311,PNI,PNI67707,ERROR1010,2015-11-10 00:28:01,2015-11-21 00:28:01,CLOSED-FAILURE
AFOM11312,COM,COM57722,ERROR1106,2016-11-30 20:59:43,2016-12-11 20:59:43,ERROR
AFOM11313,PNI,PNI92481,ERROR1012,2016-09-19 20:20:32,2016-09-30 20:20:32,CREATED
AFOM11314,PNI,PNI63273,ERROR1007,2016-01-21 13:32:50,2016-02-01 13:32:50,ERROR
AFOM11315,ORDERMANAGER,ORDERMANAGER81825,ERROR1209,2017-04-12 13:04:53,2017-04-23 13:04:53,CLOSED-FAILURE
AFOM11316,COM,COM83016,ERROR1105,2015-06-26 04:46:56,2015-07-07 04:46:56,CLOSED-FAILURE
AFOM11317,COM,COM12117,ERROR1103,2016-01-07 18:36:16,2016-01-18 18:36:16,STARTED
AFOM11318,ORDERMANAGER,ORDERMANAGER85504,ERROR1207,2015-06-04 09:36:42,2015-06-15 09:36:42,STARTED
AFOM11319,PNI,PNI28044,ERROR1002,2016-08-08 04:45:16,2016-08-19 04:45:16,CLOSED-FAILURE
AFOM11320,PNI,PNI31140,ERROR1009,2016-11-30 23:18:28,2016-12-11 23:18:28,STARTED
AFOM11321,ORDERMANAGER,ORDERMANAGER83416,ERROR1205,2015-11-21 22:31:14,2015-12-02 22:31:14,STARTED
AFOM11322,COM,COM78348,ERROR1105,2015-05-17 00:46:48,2015-05-28 00:46:48,STARTED
AFOM11323,PNI,PNI7818,ERROR1006,2015-11-20 04:17:31,2015-12-01 04:17:31,STARTED
AFOM11324,ORDERMANAGER,ORDERMANAGER62758,ERROR1211,2016-10-23 18:04:10,2016-11-03 18:04:10,CLOSED-SUCCESSFUL
AFOM11325,ORDERMANAGER,ORDERMANAGER79140,ERROR1212,2017-02-25 14:06:54,2017-03-08 14:06:54,CREATED
AFOM11326,ORDERMANAGER,ORDERMANAGER64520,ERROR1208,2015-10-08 06:54:44,2015-10-19 06:54:44,STARTED
AFOM11327,COM,COM31540,ERROR1109,2015-08-17 22:23:59,2015-08-28 22:23:59,ERROR
AFOM11328,PNI,PNI80259,ERROR1007,2015-10-12 20:37:24,2015-10-23 20:37:24,ERROR
AFOM11329,PNI,PNI52442,ERROR1013,2016-01-19 23:08:24,2016-01-30 23:08:24,STARTED
AFOM11330,PNI,PNI56659,ERROR1010,2015-06-22 20:47:47,2015-07-03 20:47:47,CREATED
AFOM11331,PNI,PNI47959,ERROR1012,2016-01-05 01:30:45,2016-01-16 01:30:45,ERROR
AFOM11332,PNI,PNI53291,ERROR1015,2016-07-10 21:56:59,2016-07-21 21:56:59,CLOSED-SUCCESSFUL
AFOM11333,COM,COM38047,ERROR1113,2016-06-03 02:57:30,2016-06-14 02:57:30,CLOSED-SUCCESSFUL
AFOM11334,PNI,PNI17286,ERROR1004,2016-02-26 23:27:14,2016-03-08 23:27:14,CLOSED-SUCCESSFUL
AFOM11335,PNI,PNI2111,ERROR1001,2017-03-17 09:06:59,2017-03-28 09:06:59,CLOSED-SUCCESSFUL
AFOM11336,PNI,PNI83808,ERROR1009,2016-10-13 14:36:25,2016-10-24 14:36:25,CLOSED-SUCCESSFUL
AFOM11337,ORDERMANAGER,ORDERMANAGER66660,ERROR1203,2017-02-28 02:44:33,2017-03-11 02:44:33,CLOSED-FAILURE
AFOM11338,PNI,PNI33205,ERROR1012,2016-01-11 06:36:00,2016-01-22 06:36:00,CREATED
AFOM11339,PNI,PNI69892,ERROR1011,2016-07-27 22:28:09,2016-08-07 22:28:09,CREATED
AFOM11340,ORDERMANAGER,ORDERMANAGER82849,ERROR1203,2015-09-02 20:20:56,2015-09-13 20:20:56,ERROR
AFOM11341,COM,COM2358,ERROR1105,2016-02-27 15:17:25,2016-03-09 15:17:25,CREATED
AFOM11342,PNI,PNI52529,ERROR1006,2016-07-08 10:29:08,2016-07-19 10:29:08,CLOSED-FAILURE
AFOM11343,PNI,PNI50917,ERROR1001,2016-01-25 10:36:59,2016-02-05 10:36:59,ERROR
AFOM11344,ORDERMANAGER,ORDERMANAGER66075,ERROR1211,2015-05-31 20:45:43,2015-06-11 20:45:43,ERROR
AFOM11345,COM,COM33641,ERROR1105,2016-04-27 06:04:20,2016-05-08 06:04:20,CLOSED-FAILURE
AFOM11346,ORDERMANAGER,ORDERMANAGER55468,ERROR1202,2015-08-04 22:46:51,2015-08-15 22:46:51,ERROR
AFOM11347,COM,COM95970,ERROR1104,2016-05-05 17:40:23,2016-05-16 17:40:23,ERROR
AFOM11348,ORDERMANAGER,ORDERMANAGER64615,ERROR1212,2016-03-28 11:02:50,2016-04-08 11:02:50,STARTED
AFOM11349,ORDERMANAGER,ORDERMANAGER4359,ERROR1209,2017-03-11 10:46:01,2017-03-22 10:46:01,CLOSED-SUCCESSFUL
AFOM11350,COM,COM54099,ERROR1103,2016-01-21 23:05:39,2016-02-01 23:05:39,STARTED
AFOM11351,ORDERMANAGER,ORDERMANAGER3837,ERROR1204,2015-10-20 05:59:17,2015-10-31 05:59:17,ERROR
AFOM11352,PNI,PNI4793,ERROR1015,2016-12-19 01:51:43,2016-12-30 01:51:43,CLOSED-FAILURE
AFOM11353,COM,COM16934,ERROR1114,2017-02-03 02:41:56,2017-02-14 02:41:56,ERROR
AFOM11354,ORDERMANAGER,ORDERMANAGER50617,ERROR1201,2016-03-21 15:39:21,2016-04-01 15:39:21,STARTED
AFOM11355,COM,COM95831,ERROR1111,2015-05-23 21:30:43,2015-06-03 21:30:43,CLOSED-FAILURE
AFOM11356,PNI,PNI39875,ERROR1004,2017-02-27 09:59:43,2017-03-10 09:59:43,ERROR
AFOM11357,ORDERMANAGER,ORDERMANAGER83250,ERROR1215,2016-06-24 23:28:43,2016-07-05 23:28:43,STARTED
AFOM11358,PNI,PNI61170,ERROR1013,2015-10-03 15:13:00,2015-10-14 15:13:00,STARTED
AFOM11359,PNI,PNI34360,ERROR1001,2015-08-20 14:10:16,2015-08-31 14:10:16,ERROR
AFOM11360,PNI,PNI32970,ERROR1008,2017-05-08 10:25:32,2017-05-19 10:25:32,CREATED
AFOM11361,ORDERMANAGER,ORDERMANAGER21774,ERROR1206,2016-05-10 08:56:22,2016-05-21 08:56:22,CLOSED-FAILURE
AFOM11362,PNI,PNI18326,ERROR1009,2015-07-22 11:37:21,2015-08-02 11:37:21,ERROR
AFOM11363,PNI,PNI61184,ERROR1008,2015-10-06 00:36:57,2015-10-17 00:36:57,STARTED
AFOM11364,ORDERMANAGER,ORDERMANAGER32845,ERROR1201,2016-04-24 12:21:35,2016-05-05 12:21:35,ERROR
AFOM11365,COM,COM27747,ERROR1107,2017-01-03 22:38:30,2017-01-14 22:38:30,CLOSED-FAILURE
AFOM11366,PNI,PNI57802,ERROR1008,2016-02-09 18:07:46,2016-02-20 18:07:46,CLOSED-SUCCESSFUL
AFOM11367,PNI,PNI32843,ERROR1010,2015-07-04 07:25:04,2015-07-15 07:25:04,CLOSED-SUCCESSFUL
AFOM11368,ORDERMANAGER,ORDERMANAGER2671,ERROR1215,2017-02-01 09:44:34,2017-02-12 09:44:34,STARTED
AFOM11369,PNI,PNI50865,ERROR1002,2016-07-24 14:25:00,2016-08-04 14:25:00,STARTED
AFOM11370,PNI,PNI54351,ERROR1008,2016-11-08 03:08:47,2016-11-19 03:08:47,CLOSED-FAILURE
AFOM11371,COM,COM97667,ERROR1110,2015-08-16 02:09:33,2015-08-27 02:09:33,CREATED
AFOM11372,PNI,PNI20810,ERROR1009,2016-09-19 18:39:45,2016-09-30 18:39:45,CLOSED-SUCCESSFUL
AFOM11373,COM,COM51679,ERROR1110,2016-06-06 01:14:46,2016-06-17 01:14:46,CREATED
AFOM11374,PNI,PNI12242,ERROR1011,2017-03-21 07:34:47,2017-04-01 07:34:47,STARTED
AFOM11375,PNI,PNI52871,ERROR1003,2017-02-18 11:42:23,2017-03-01 11:42:23,CLOSED-SUCCESSFUL
AFOM11376,COM,COM68933,ERROR1108,2016-02-17 16:29:04,2016-02-28 16:29:04,STARTED
AFOM11377,PNI,PNI42492,ERROR1006,2015-11-22 04:19:21,2015-12-03 04:19:21,CLOSED-SUCCESSFUL
AFOM11378,ORDERMANAGER,ORDERMANAGER73227,ERROR1213,2016-07-28 14:59:55,2016-08-08 14:59:55,CLOSED-FAILURE
AFOM11379,COM,COM26901,ERROR1111,2017-03-04 19:10:06,2017-03-15 19:10:06,STARTED
AFOM11380,ORDERMANAGER,ORDERMANAGER79890,ERROR1212,2017-05-02 09:03:30,2017-05-13 09:03:30,STARTED
AFOM11381,COM,COM94332,ERROR1108,2015-07-23 18:20:25,2015-08-03 18:20:25,CLOSED-SUCCESSFUL
AFOM11382,PNI,PNI9721,ERROR1015,2016-05-01 04:50:31,2016-05-12 04:50:31,CLOSED-SUCCESSFUL
AFOM11383,ORDERMANAGER,ORDERMANAGER18248,ERROR1203,2015-09-08 01:34:57,2015-09-19 01:34:57,CLOSED-FAILURE
AFOM11384,PNI,PNI75078,ERROR1005,2017-02-18 19:17:20,2017-03-01 19:17:20,STARTED
AFOM11385,PNI,PNI19582,ERROR1015,2016-03-11 12:44:56,2016-03-22 12:44:56,CREATED
AFOM11386,COM,COM77422,ERROR1110,2016-02-19 00:54:45,2016-03-01 00:54:45,CREATED
AFOM11387,COM,COM77114,ERROR1114,2015-10-25 14:53:54,2015-11-05 14:53:54,ERROR
AFOM11388,PNI,PNI67266,ERROR1001,2015-12-04 15:48:53,2015-12-15 15:48:53,CLOSED-SUCCESSFUL
AFOM11389,PNI,PNI83062,ERROR1009,2016-06-21 02:05:30,2016-07-02 02:05:30,CLOSED-SUCCESSFUL
AFOM11390,ORDERMANAGER,ORDERMANAGER97296,ERROR1211,2015-05-25 23:28:25,2015-06-05 23:28:25,STARTED
AFOM11391,ORDERMANAGER,ORDERMANAGER26813,ERROR1201,2016-03-26 01:41:30,2016-04-06 01:41:30,CLOSED-FAILURE
AFOM11392,ORDERMANAGER,ORDERMANAGER77342,ERROR1209,2015-11-19 21:36:57,2015-11-30 21:36:57,ERROR
AFOM11393,ORDERMANAGER,ORDERMANAGER5619,ERROR1203,2016-11-07 08:28:58,2016-11-18 08:28:58,STARTED
AFOM11394,ORDERMANAGER,ORDERMANAGER84744,ERROR1213,2015-09-22 07:58:03,2015-10-03 07:58:03,CREATED
AFOM11395,COM,COM76708,ERROR1109,2015-08-26 14:46:39,2015-09-06 14:46:39,CLOSED-FAILURE
AFOM11396,PNI,PNI6350,ERROR1015,2015-07-02 08:41:18,2015-07-13 08:41:18,STARTED
AFOM11397,PNI,PNI55930,ERROR1004,2017-04-21 06:48:50,2017-05-02 06:48:50,CLOSED-SUCCESSFUL
AFOM11398,PNI,PNI53561,ERROR1008,2015-05-17 12:38:04,2015-05-28 12:38:04,CREATED
AFOM11399,ORDERMANAGER,ORDERMANAGER82308,ERROR1207,2016-11-07 20:56:03,2016-11-18 20:56:03,CREATED
AFOM11400,ORDERMANAGER,ORDERMANAGER47579,ERROR1206,2015-11-25 22:09:03,2015-12-06 22:09:03,CREATED
AFOM11401,PNI,PNI18209,ERROR1013,2016-02-17 17:17:41,2016-02-28 17:17:41,STARTED
AFOM11402,PNI,PNI41801,ERROR1005,2017-03-23 13:27:53,2017-04-03 13:27:53,CLOSED-SUCCESSFUL
AFOM11403,ORDERMANAGER,ORDERMANAGER62377,ERROR1206,2016-09-04 08:27:21,2016-09-15 08:27:21,STARTED
AFOM11404,ORDERMANAGER,ORDERMANAGER12533,ERROR1212,2015-06-17 04:02:16,2015-06-28 04:02:16,CLOSED-FAILURE
AFOM11405,COM,COM55431,ERROR1114,2015-07-26 06:23:12,2015-08-06 06:23:12,CREATED
AFOM11406,COM,COM65131,ERROR1105,2017-05-08 02:14:57,2017-05-19 02:14:57,CLOSED-SUCCESSFUL
AFOM11407,ORDERMANAGER,ORDERMANAGER57485,ERROR1205,2016-04-30 10:58:19,2016-05-11 10:58:19,CLOSED-FAILURE
AFOM11408,ORDERMANAGER,ORDERMANAGER4578,ERROR1202,2015-09-16 04:57:05,2015-09-27 04:57:05,CREATED
AFOM11409,COM,COM48352,ERROR1111,2016-09-12 13:55:25,2016-09-23 13:55:25,CLOSED-SUCCESSFUL
AFOM11410,ORDERMANAGER,ORDERMANAGER62744,ERROR1205,2016-09-04 19:18:33,2016-09-15 19:18:33,CLOSED-FAILURE
AFOM11411,ORDERMANAGER,ORDERMANAGER10277,ERROR1206,2015-05-27 05:07:02,2015-06-07 05:07:02,STARTED
AFOM11412,PNI,PNI87515,ERROR1014,2016-12-12 16:40:37,2016-12-23 16:40:37,CLOSED-FAILURE
AFOM11413,COM,COM75890,ERROR1115,2015-10-15 14:11:39,2015-10-26 14:11:39,CLOSED-FAILURE
AFOM11414,PNI,PNI9066,ERROR1001,2015-07-16 00:16:46,2015-07-27 00:16:46,CLOSED-FAILURE
AFOM11415,ORDERMANAGER,ORDERMANAGER39004,ERROR1211,2016-01-04 15:44:51,2016-01-15 15:44:51,CLOSED-FAILURE
AFOM11416,PNI,PNI22959,ERROR1005,2015-09-23 19:41:50,2015-10-04 19:41:50,CLOSED-SUCCESSFUL
AFOM11417,PNI,PNI17919,ERROR1007,2016-11-01 14:48:07,2016-11-12 14:48:07,CLOSED-FAILURE
AFOM11418,ORDERMANAGER,ORDERMANAGER49560,ERROR1214,2015-11-29 21:06:50,2015-12-10 21:06:50,CLOSED-FAILURE
AFOM11419,COM,COM56459,ERROR1109,2015-12-18 19:52:19,2015-12-29 19:52:19,STARTED
AFOM11420,PNI,PNI48635,ERROR1004,2017-03-11 03:23:03,2017-03-22 03:23:03,STARTED
AFOM11421,PNI,PNI8351,ERROR1010,2016-02-15 04:00:31,2016-02-26 04:00:31,CLOSED-SUCCESSFUL
AFOM11422,PNI,PNI9672,ERROR1003,2016-09-06 09:12:10,2016-09-17 09:12:10,CREATED
AFOM11423,PNI,PNI45375,ERROR1014,2016-10-12 15:31:59,2016-10-23 15:31:59,CREATED
AFOM11424,PNI,PNI66389,ERROR1002,2017-01-29 06:23:52,2017-02-09 06:23:52,ERROR
AFOM11425,PNI,PNI51627,ERROR1014,2016-03-03 08:33:45,2016-03-14 08:33:45,ERROR
AFOM11426,PNI,PNI27271,ERROR1001,2016-03-25 06:35:40,2016-04-05 06:35:40,CLOSED-SUCCESSFUL
AFOM11427,PNI,PNI67627,ERROR1010,2017-02-02 21:44:38,2017-02-13 21:44:38,STARTED
AFOM11428,ORDERMANAGER,ORDERMANAGER73403,ERROR1206,2017-01-30 10:03:29,2017-02-10 10:03:29,ERROR
AFOM11429,COM,COM38956,ERROR1104,2016-09-08 05:51:36,2016-09-19 05:51:36,ERROR
AFOM11430,PNI,PNI28948,ERROR1012,2015-10-21 22:33:33,2015-11-01 22:33:33,ERROR
AFOM11431,PNI,PNI54526,ERROR1001,2016-09-16 02:41:06,2016-09-27 02:41:06,CREATED
AFOM11432,PNI,PNI6904,ERROR1011,2015-12-09 09:21:59,2015-12-20 09:21:59,STARTED
AFOM11433,ORDERMANAGER,ORDERMANAGER19983,ERROR1212,2016-08-27 18:49:17,2016-09-07 18:49:17,STARTED
AFOM11434,ORDERMANAGER,ORDERMANAGER99892,ERROR1210,2016-06-28 23:26:50,2016-07-09 23:26:50,CLOSED-FAILURE
AFOM11435,COM,COM42969,ERROR1110,2016-12-21 15:45:15,2017-01-01 15:45:15,ERROR
AFOM11436,PNI,PNI30470,ERROR1009,2015-10-17 14:10:21,2015-10-28 14:10:21,CLOSED-FAILURE
AFOM11437,ORDERMANAGER,ORDERMANAGER2018,ERROR1212,2016-09-21 16:02:30,2016-10-02 16:02:30,STARTED
AFOM11438,PNI,PNI56978,ERROR1005,2015-08-22 05:13:26,2015-09-02 05:13:26,CLOSED-FAILURE
AFOM11439,ORDERMANAGER,ORDERMANAGER50860,ERROR1201,2017-03-27 12:51:24,2017-04-07 12:51:24,CREATED
AFOM11440,PNI,PNI2978,ERROR1007,2016-03-26 03:24:27,2016-04-06 03:24:27,STARTED
AFOM11441,PNI,PNI97500,ERROR1012,2015-07-21 17:55:47,2015-08-01 17:55:47,CREATED
AFOM11442,COM,COM37611,ERROR1108,2016-06-23 10:18:26,2016-07-04 10:18:26,CREATED
AFOM11443,COM,COM12206,ERROR1103,2016-08-12 03:14:23,2016-08-23 03:14:23,CLOSED-SUCCESSFUL
AFOM11444,PNI,PNI80983,ERROR1007,2015-10-02 18:20:32,2015-10-13 18:20:32,ERROR
AFOM11445,COM,COM14055,ERROR1102,2017-01-10 15:35:01,2017-01-21 15:35:01,ERROR
AFOM11446,PNI,PNI46622,ERROR1001,2015-09-10 10:01:51,2015-09-21 10:01:51,CLOSED-FAILURE
AFOM11447,COM,COM70081,ERROR1101,2016-08-26 23:15:43,2016-09-06 23:15:43,CLOSED-SUCCESSFUL
AFOM11448,ORDERMANAGER,ORDERMANAGER84425,ERROR1205,2016-04-30 14:38:36,2016-05-11 14:38:36,ERROR
AFOM11449,PNI,PNI87168,ERROR1012,2015-08-26 16:15:07,2015-09-06 16:15:07,ERROR
AFOM11450,COM,COM6722,ERROR1106,2016-02-08 21:25:02,2016-02-19 21:25:02,CLOSED-FAILURE
AFOM11451,COM,COM40908,ERROR1106,2016-06-16 03:19:12,2016-06-27 03:19:12,CLOSED-FAILURE
AFOM11452,ORDERMANAGER,ORDERMANAGER11133,ERROR1213,2015-08-30 23:43:07,2015-09-10 23:43:07,STARTED
AFOM11453,PNI,PNI34140,ERROR1006,2016-08-17 18:59:23,2016-08-28 18:59:23,ERROR
AFOM11454,COM,COM84462,ERROR1109,2015-11-02 23:11:16,2015-11-13 23:11:16,CREATED
AFOM11455,ORDERMANAGER,ORDERMANAGER96950,ERROR1201,2017-04-08 21:26:00,2017-04-19 21:26:00,CREATED
AFOM11456,PNI,PNI16430,ERROR1014,2016-06-29 04:09:22,2016-07-10 04:09:22,CLOSED-FAILURE
AFOM11457,PNI,PNI57744,ERROR1001,2017-01-13 17:10:27,2017-01-24 17:10:27,CLOSED-FAILURE
AFOM11458,ORDERMANAGER,ORDERMANAGER75982,ERROR1206,2016-04-20 09:15:56,2016-05-01 09:15:56,ERROR
AFOM11459,PNI,PNI77541,ERROR1002,2016-09-19 11:07:24,2016-09-30 11:07:24,STARTED
AFOM11460,COM,COM42829,ERROR1111,2017-02-04 10:45:30,2017-02-15 10:45:30,CREATED
AFOM11461,COM,COM36734,ERROR1114,2015-10-09 08:53:07,2015-10-20 08:53:07,CREATED
AFOM11462,COM,COM51654,ERROR1107,2015-06-03 21:27:37,2015-06-14 21:27:37,CREATED
AFOM11463,ORDERMANAGER,ORDERMANAGER82607,ERROR1209,2017-04-02 12:44:16,2017-04-13 12:44:16,CREATED
AFOM11464,COM,COM22914,ERROR1105,2017-03-20 06:28:34,2017-03-31 06:28:34,ERROR
AFOM11465,COM,COM20732,ERROR1112,2016-07-06 10:08:34,2016-07-17 10:08:34,ERROR
AFOM11466,PNI,PNI28642,ERROR1003,2015-06-28 23:55:40,2015-07-09 23:55:40,CLOSED-FAILURE
AFOM11467,COM,COM7281,ERROR1101,2015-09-04 04:18:11,2015-09-15 04:18:11,CLOSED-SUCCESSFUL
AFOM11468,ORDERMANAGER,ORDERMANAGER43197,ERROR1207,2016-04-05 04:01:55,2016-04-16 04:01:55,ERROR
AFOM11469,ORDERMANAGER,ORDERMANAGER13351,ERROR1214,2015-12-12 22:18:52,2015-12-23 22:18:52,STARTED
AFOM11470,PNI,PNI4164,ERROR1015,2016-10-24 20:23:18,2016-11-04 20:23:18,STARTED
AFOM11471,ORDERMANAGER,ORDERMANAGER31625,ERROR1210,2015-09-26 23:52:39,2015-10-07 23:52:39,CLOSED-FAILURE
AFOM11472,COM,COM74713,ERROR1102,2016-06-12 20:09:01,2016-06-23 20:09:01,ERROR
