id,source_fallout_id,action_id,target_system,creation_timestamp,due_date,status,retry_count
14200,AFOM04562,ACT009,HFC-SRI,21/03/17 01:46,23/03/17 01:46,CLOSED-SUCCESSFUL,
14201,AFOM04563,ACT006,HFC-SRI,20/03/17 01:51,22/03/17 01:51,CLOSED-SUCCESSFUL,
14202,AFOM04564,ACT009,HFC-SRI,25/03/17 17:26,27/03/17 17:26,ERROR,
14203,AFOM04565,ACT001,FTTN-SRI,27/03/17 18:40,29/03/17 18:40,RETRY-FAILURE,2
14204,AFOM04566,ACT005,FTTN-SRI,25/03/17 06:06,27/03/17 06:06,ERROR,
14205,AFOM04567,ACT008,FTTN-SRI,20/03/17 11:12,22/03/17 11:12,STARTED,
14206,AFOM04568,ACT005,FTTN-SRI,26/03/17 13:49,28/03/17 13:49,STARTED,
14207,AFOM04569,ACT003,PNI,26/03/17 16:28,28/03/17 16:28,CLOSED-SUCCESSFUL,
14208,AFOM04570,ACT010,PNI,26/03/17 20:34,28/03/17 20:34,RETRY-STARTED,3
14209,AFOM04571,ACT003,PNI,22/03/17 04:49,24/03/17 04:49,RETRY-STARTED,2
14210,AFOM04572,ACT010,PNI,24/03/17 11:33,26/03/17 11:33,ERROR,
14211,AFOM04573,ACT009,HFC-SRI,22/03/17 06:27,24/03/17 06:27,RETRY-FAILURE,3
14212,AFOM04574,ACT002,HFC-SRI,24/03/17 21:55,26/03/17 21:55,CREATED,
14213,AFOM04575,ACT009,HFC-SRI,26/03/17 06:50,28/03/17 06:50,RETRY-SUCCESS,1
14214,AFOM04576,ACT008,FTTN-SRI,20/03/17 20:05,22/03/17 20:05,RETRY-FAILURE,1
14215,AFOM04577,ACT009,HFC-SRI,22/03/17 23:57,24/03/17 23:57,CLOSED-FAILURE,
14216,AFOM04578,ACT002,HFC-SRI,21/03/17 19:15,23/03/17 19:15,RETRY-STARTED,2
14217,AFOM04579,ACT008,FTTN-SRI,21/03/17 18:44,23/03/17 18:44,STARTED,
14218,AFOM04580,ACT008,FTTN-SRI,24/03/17 13:36,26/03/17 13:36,CLOSED-SUCCESSFUL,
14219,AFOM04581,ACT005,FTTN-SRI,26/03/17 20:31,28/03/17 20:31,STARTED,
14220,AFOM04582,ACT006,HFC-SRI,27/03/17 16:06,29/03/17 16:06,CLOSED-SUCCESSFUL,
14221,AFOM04583,ACT006,HFC-SRI,21/03/17 23:04,23/03/17 23:04,STARTED,
14222,AFOM04584,ACT001,FTTN-SRI,22/03/17 13:30,24/03/17 13:30,RETRY-SUCCESS,1
14223,AFOM04585,ACT010,PNI,24/03/17 02:38,26/03/17 02:38,RETRY-SUCCESS,3
14224,AFOM04586,ACT005,FTTN-SRI,22/03/17 13:56,24/03/17 13:56,ERROR,
14225,AFOM04587,ACT007,PNI,28/03/17 09:40,30/03/17 09:40,ERROR,
14226,AFOM04588,ACT010,PNI,28/03/17 08:55,30/03/17 08:55,STARTED,
14227,AFOM04589,ACT006,HFC-SRI,22/03/17 07:21,24/03/17 07:21,RETRY-STARTED,1
14228,AFOM04590,ACT008,FTTN-SRI,25/03/17 16:02,27/03/17 16:02,CLOSED-SUCCESSFUL,
14229,AFOM04591,ACT004,HFC-SRI,28/03/17 13:37,30/03/17 13:37,STARTED,
14230,AFOM04592,ACT005,FTTN-SRI,23/03/17 02:14,25/03/17 02:14,CREATED,
14231,AFOM04593,ACT003,PNI,24/03/17 17:29,26/03/17 17:29,CREATED,
14232,AFOM04594,ACT008,FTTN-SRI,27/03/17 11:49,29/03/17 11:49,STARTED,
14233,AFOM04595,ACT008,FTTN-SRI,21/03/17 10:07,23/03/17 10:07,CREATED,
14234,AFOM04596,ACT008,FTTN-SRI,28/03/17 22:17,30/03/17 22:17,STARTED,
14235,AFOM04597,ACT005,FTTN-SRI,23/03/17 13:39,25/03/17 13:39,ERROR,
14236,AFOM04598,ACT008,FTTN-SRI,28/03/17 13:54,30/03/17 13:54,CLOSED-SUCCESSFUL,
14237,AFOM04599,ACT005,FTTN-SRI,26/03/17 17:42,28/03/17 17:42,CLOSED-SUCCESSFUL,
14238,AFOM04600,ACT002,HFC-SRI,25/03/17 10:25,27/03/17 10:25,RETRY-SUCCESS,3
14239,AFOM04601,ACT010,PNI,22/03/17 10:02,24/03/17 10:02,STARTED,
14240,AFOM04602,ACT001,FTTN-SRI,24/03/17 06:39,26/03/17 06:39,RETRY-FAILURE,3
14241,AFOM04603,ACT007,PNI,28/03/17 11:40,30/03/17 11:40,CREATED,
14242,AFOM04604,ACT007,PNI,25/03/17 03:24,27/03/17 03:24,ERROR,
14243,AFOM04605,ACT010,PNI,22/03/17 07:44,24/03/17 07:44,CREATED,
14244,AFOM04606,ACT003,PNI,20/03/17 17:46,22/03/17 17:46,STARTED,
14245,AFOM04607,ACT005,FTTN-SRI,23/03/17 09:52,25/03/17 09:52,CREATED,
14246,AFOM04608,ACT006,HFC-SRI,26/03/17 16:27,28/03/17 16:27,RETRY-FAILURE,2
14247,AFOM04609,ACT008,FTTN-SRI,22/03/17 14:12,24/03/17 14:12,CREATED,
14248,AFOM04610,ACT003,PNI,27/03/17 21:00,29/03/17 21:00,CLOSED-FAILURE,
14249,AFOM04611,ACT002,HFC-SRI,23/03/17 02:30,25/03/17 02:30,RETRY-STARTED,1
14250,AFOM04612,ACT008,FTTN-SRI,21/03/17 17:28,23/03/17 17:28,CLOSED-SUCCESSFUL,
14251,AFOM04613,ACT006,HFC-SRI,20/03/17 01:47,22/03/17 01:47,CREATED,
14252,AFOM04614,ACT010,PNI,23/03/17 05:45,25/03/17 05:45,CLOSED-SUCCESSFUL,
14253,AFOM04615,ACT008,FTTN-SRI,24/03/17 03:30,26/03/17 03:30,CREATED,
14254,AFOM04616,ACT002,HFC-SRI,27/03/17 21:05,29/03/17 21:05,CLOSED-SUCCESSFUL,
14255,AFOM04617,ACT007,PNI,24/03/17 12:03,26/03/17 12:03,CREATED,
14256,AFOM04618,ACT005,FTTN-SRI,28/03/17 00:40,30/03/17 00:40,RETRY-FAILURE,2
14257,AFOM04619,ACT010,PNI,26/03/17 15:49,28/03/17 15:49,RETRY-STARTED,3
14258,AFOM04620,ACT005,FTTN-SRI,20/03/17 23:06,22/03/17 23:06,ERROR,
14259,AFOM04621,ACT009,HFC-SRI,28/03/17 22:41,30/03/17 22:41,RETRY-STARTED,1
14260,AFOM04622,ACT008,FTTN-SRI,20/03/17 02:17,22/03/17 02:17,CLOSED-SUCCESSFUL,
14261,AFOM04623,ACT007,PNI,21/03/17 03:32,23/03/17 03:32,CLOSED-SUCCESSFUL,
14262,AFOM04624,ACT006,HFC-SRI,20/03/17 10:58,22/03/17 10:58,STARTED,
14263,AFOM04625,ACT005,FTTN-SRI,25/03/17 10:52,27/03/17 10:52,CLOSED-SUCCESSFUL,
14264,AFOM04626,ACT003,PNI,26/03/17 10:52,28/03/17 10:52,RETRY-STARTED,3
14265,AFOM04627,ACT009,HFC-SRI,24/03/17 20:56,26/03/17 20:56,ERROR,
14266,AFOM04628,ACT002,HFC-SRI,23/03/17 06:58,25/03/17 06:58,CLOSED-FAILURE,
14267,AFOM04629,ACT005,FTTN-SRI,24/03/17 16:00,26/03/17 16:00,CLOSED-SUCCESSFUL,
14268,AFOM04630,ACT002,HFC-SRI,28/03/17 21:36,30/03/17 21:36,RETRY-FAILURE,2
14269,AFOM04631,ACT002,HFC-SRI,27/03/17 15:15,29/03/17 15:15,ERROR,
14270,AFOM04632,ACT001,FTTN-SRI,24/03/17 00:47,26/03/17 00:47,RETRY-SUCCESS,2
14271,AFOM04633,ACT010,PNI,22/03/17 14:29,24/03/17 14:29,ERROR,
14272,AFOM04634,ACT008,FTTN-SRI,28/03/17 22:02,30/03/17 22:02,ERROR,
14273,AFOM04635,ACT003,PNI,20/03/17 16:58,22/03/17 16:58,RETRY-FAILURE,2
14274,AFOM04636,ACT004,HFC-SRI,26/03/17 19:05,28/03/17 19:05,ERROR,
14275,AFOM04637,ACT003,PNI,23/03/17 16:39,25/03/17 16:39,RETRY-FAILURE,3
14276,AFOM04638,ACT008,FTTN-SRI,28/03/17 16:14,30/03/17 16:14,RETRY-STARTED,2
14277,AFOM04639,ACT004,HFC-SRI,24/03/17 02:21,26/03/17 02:21,RETRY-FAILURE,3
14278,AFOM04640,ACT005,FTTN-SRI,22/03/17 19:49,24/03/17 19:49,RETRY-FAILURE,3
14279,AFOM04641,ACT005,FTTN-SRI,23/03/17 03:50,25/03/17 03:50,CREATED,
14280,AFOM04642,ACT007,PNI,19/03/17 22:57,21/03/17 22:57,RETRY-FAILURE,1
14281,AFOM04643,ACT003,PNI,26/03/17 10:41,28/03/17 10:41,STARTED,
14282,AFOM04644,ACT008,FTTN-SRI,29/03/17 05:38,31/03/17 05:38,CLOSED-SUCCESSFUL,
14283,AFOM04645,ACT010,PNI,27/03/17 16:07,29/03/17 16:07,ERROR,
14284,AFOM04646,ACT009,HFC-SRI,28/03/17 17:24,30/03/17 17:24,STARTED,
14285,AFOM04647,ACT001,FTTN-SRI,21/03/17 14:50,23/03/17 14:50,CREATED,
14286,AFOM04648,ACT006,HFC-SRI,28/03/17 14:24,30/03/17 14:24,RETRY-SUCCESS,2
14287,AFOM04649,ACT001,FTTN-SRI,22/03/17 14:29,24/03/17 14:29,RETRY-STARTED,3
14288,AFOM04650,ACT009,HFC-SRI,28/03/17 22:29,30/03/17 22:29,ERROR,
14289,AFOM04651,ACT005,FTTN-SRI,21/03/17 10:48,23/03/17 10:48,CLOSED-FAILURE,
14290,AFOM04652,ACT003,PNI,21/03/17 19:48,23/03/17 19:48,CREATED,
14291,AFOM04653,ACT007,PNI,26/03/17 14:13,28/03/17 14:13,CLOSED-FAILURE,
14292,AFOM04654,ACT010,PNI,27/03/17 17:50,29/03/17 17:50,RETRY-STARTED,1
14293,AFOM04655,ACT010,PNI,23/03/17 20:10,25/03/17 20:10,RETRY-STARTED,2
14294,AFOM04656,ACT008,FTTN-SRI,20/03/17 17:35,22/03/17 17:35,RETRY-FAILURE,2
14295,AFOM04657,ACT004,HFC-SRI,22/03/17 09:27,24/03/17 09:27,CLOSED-SUCCESSFUL,
14296,AFOM04658,ACT004,HFC-SRI,27/03/17 10:32,29/03/17 10:32,RETRY-FAILURE,2
14297,AFOM04659,ACT001,FTTN-SRI,21/03/17 15:30,23/03/17 15:30,RETRY-FAILURE,3
14298,AFOM04660,ACT005,FTTN-SRI,23/03/17 08:07,25/03/17 08:07,ERROR,
14299,AFOM04661,ACT001,FTTN-SRI,24/03/17 22:59,26/03/17 22:59,RETRY-STARTED,3
14300,AFOM04662,ACT001,FTTN-SRI,29/03/17 07:08,31/03/17 07:08,RETRY-SUCCESS,2
14301,AFOM04663,ACT004,HFC-SRI,25/03/17 11:50,27/03/17 11:50,CLOSED-SUCCESSFUL,
14302,AFOM04664,ACT002,HFC-SRI,21/03/17 06:35,23/03/17 06:35,RETRY-STARTED,1
14303,AFOM04665,ACT001,FTTN-SRI,26/03/17 19:07,28/03/17 19:07,STARTED,
14304,AFOM04666,ACT009,HFC-SRI,23/03/17 21:08,25/03/17 21:08,RETRY-FAILURE,1
14305,AFOM04667,ACT010,PNI,24/03/17 10:18,26/03/17 10:18,ERROR,
14306,AFOM04668,ACT001,FTTN-SRI,25/03/17 10:06,27/03/17 10:06,STARTED,
14307,AFOM04669,ACT009,HFC-SRI,26/03/17 17:01,28/03/17 17:01,STARTED,
14308,AFOM04670,ACT010,PNI,28/03/17 18:19,30/03/17 18:19,RETRY-STARTED,2
14309,AFOM04671,ACT009,HFC-SRI,21/03/17 22:50,23/03/17 22:50,CREATED,
14310,AFOM04672,ACT008,FTTN-SRI,20/03/17 12:51,22/03/17 12:51,CLOSED-SUCCESSFUL,
14311,AFOM04673,ACT003,PNI,27/03/17 06:11,29/03/17 06:11,RETRY-STARTED,2
14312,AFOM04674,ACT009,HFC-SRI,26/03/17 05:11,28/03/17 05:11,ERROR,
14313,AFOM04675,ACT006,HFC-SRI,20/03/17 17:13,22/03/17 17:13,CREATED,
14314,AFOM04676,ACT005,FTTN-SRI,27/03/17 22:40,29/03/17 22:40,RETRY-STARTED,3
14315,AFOM04677,ACT003,PNI,21/03/17 17:11,23/03/17 17:11,RETRY-FAILURE,1
14316,AFOM04678,ACT003,PNI,21/03/17 02:09,23/03/17 02:09,STARTED,
14317,AFOM04679,ACT005,FTTN-SRI,20/03/17 01:35,22/03/17 01:35,RETRY-STARTED,3
14318,AFOM04680,ACT004,HFC-SRI,28/03/17 21:34,30/03/17 21:34,RETRY-SUCCESS,2
14319,AFOM04681,ACT006,HFC-SRI,22/03/17 23:03,24/03/17 23:03,CREATED,
14320,AFOM04682,ACT002,HFC-SRI,19/03/17 21:26,21/03/17 21:26,CREATED,
14321,AFOM04683,ACT008,FTTN-SRI,25/03/17 09:05,27/03/17 09:05,CLOSED-SUCCESSFUL,
14322,AFOM04684,ACT008,FTTN-SRI,25/03/17 22:02,27/03/17 22:02,STARTED,
14323,AFOM04685,ACT007,PNI,22/03/17 09:22,24/03/17 09:22,STARTED,
14324,AFOM04686,ACT004,HFC-SRI,27/03/17 02:26,29/03/17 02:26,RETRY-FAILURE,1
14325,AFOM04687,ACT007,PNI,27/03/17 15:11,29/03/17 15:11,RETRY-FAILURE,2
14326,AFOM04688,ACT003,PNI,25/03/17 18:45,27/03/17 18:45,CLOSED-SUCCESSFUL,
14327,AFOM04689,ACT001,FTTN-SRI,28/03/17 00:42,30/03/17 00:42,STARTED,
14328,AFOM04690,ACT005,FTTN-SRI,26/03/17 19:10,28/03/17 19:10,RETRY-FAILURE,2
14329,AFOM04691,ACT003,PNI,22/03/17 15:41,24/03/17 15:41,CLOSED-SUCCESSFUL,
14330,AFOM04692,ACT009,HFC-SRI,21/03/17 14:11,23/03/17 14:11,RETRY-SUCCESS,2
14331,AFOM04693,ACT007,PNI,23/03/17 14:15,25/03/17 14:15,CLOSED-SUCCESSFUL,
14332,AFOM04694,ACT002,HFC-SRI,28/03/17 08:34,30/03/17 08:34,RETRY-SUCCESS,2
14333,AFOM04695,ACT001,FTTN-SRI,22/03/17 05:38,24/03/17 05:38,RETRY-STARTED,3
14334,AFOM04696,ACT001,FTTN-SRI,20/03/17 16:53,22/03/17 16:53,RETRY-FAILURE,3
14335,AFOM04697,ACT010,PNI,25/03/17 18:09,27/03/17 18:09,ERROR,
14336,AFOM04698,ACT003,PNI,24/03/17 20:02,26/03/17 20:02,RETRY-STARTED,3
14337,AFOM04699,ACT008,FTTN-SRI,23/03/17 18:34,25/03/17 18:34,ERROR,
14338,AFOM04700,ACT006,HFC-SRI,20/03/17 16:09,22/03/17 16:09,RETRY-SUCCESS,2
14339,AFOM04701,ACT009,HFC-SRI,22/03/17 17:15,24/03/17 17:15,RETRY-FAILURE,2
14340,AFOM04702,ACT008,FTTN-SRI,28/03/17 20:08,30/03/17 20:08,RETRY-STARTED,3
14341,AFOM04703,ACT003,PNI,28/03/17 09:46,30/03/17 09:46,STARTED,
14342,AFOM04704,ACT002,HFC-SRI,24/03/17 17:39,26/03/17 17:39,RETRY-FAILURE,3
14343,AFOM04705,ACT007,PNI,23/03/17 06:21,25/03/17 06:21,STARTED,
14344,AFOM04706,ACT004,HFC-SRI,28/03/17 18:12,30/03/17 18:12,RETRY-FAILURE,3
14345,AFOM04707,ACT010,PNI,21/03/17 15:46,23/03/17 15:46,STARTED,
14346,AFOM04708,ACT008,FTTN-SRI,21/03/17 14:58,23/03/17 14:58,RETRY-FAILURE,3
14347,AFOM04709,ACT006,HFC-SRI,22/03/17 15:55,24/03/17 15:55,RETRY-FAILURE,2
14348,AFOM04710,ACT008,FTTN-SRI,27/03/17 17:53,29/03/17 17:53,CLOSED-SUCCESSFUL,
14349,AFOM04711,ACT009,HFC-SRI,21/03/17 16:37,23/03/17 16:37,ERROR,
14350,AFOM04712,ACT005,FTTN-SRI,21/03/17 07:05,23/03/17 07:05,CLOSED-SUCCESSFUL,
14351,AFOM04713,ACT008,FTTN-SRI,27/03/17 13:46,29/03/17 13:46,STARTED,
14352,AFOM04714,ACT003,PNI,28/03/17 04:25,30/03/17 04:25,RETRY-SUCCESS,2
14353,AFOM04715,ACT005,FTTN-SRI,26/03/17 07:46,28/03/17 07:46,RETRY-STARTED,1
14354,AFOM04716,ACT009,HFC-SRI,27/03/17 12:39,29/03/17 12:39,RETRY-FAILURE,2
14355,AFOM04717,ACT002,HFC-SRI,22/03/17 19:51,24/03/17 19:51,RETRY-SUCCESS,3
14356,AFOM04718,ACT007,PNI,26/03/17 03:57,28/03/17 03:57,RETRY-STARTED,2
14357,AFOM04719,ACT010,PNI,25/03/17 21:11,27/03/17 21:11,CREATED,
14358,AFOM04720,ACT010,PNI,24/03/17 07:06,26/03/17 07:06,STARTED,
14359,AFOM04721,ACT002,HFC-SRI,21/03/17 21:40,23/03/17 21:40,ERROR,
14360,AFOM04722,ACT010,PNI,25/03/17 16:13,27/03/17 16:13,RETRY-STARTED,1
14361,AFOM04723,ACT007,PNI,21/03/17 01:45,23/03/17 01:45,CREATED,
14362,AFOM04724,ACT004,HFC-SRI,24/03/17 17:01,26/03/17 17:01,STARTED,
14363,AFOM04725,ACT009,HFC-SRI,21/03/17 08:38,23/03/17 08:38,CLOSED-FAILURE,
14364,AFOM04726,ACT006,HFC-SRI,25/03/17 13:40,27/03/17 13:40,RETRY-STARTED,1
14365,AFOM04727,ACT007,PNI,23/03/17 04:21,25/03/17 04:21,RETRY-STARTED,3
14366,AFOM04728,ACT009,HFC-SRI,27/03/17 00:37,29/03/17 00:37,RETRY-STARTED,1
14367,AFOM04729,ACT008,FTTN-SRI,20/03/17 03:03,22/03/17 03:03,CLOSED-SUCCESSFUL,
14368,AFOM04730,ACT002,HFC-SRI,26/03/17 14:36,28/03/17 14:36,ERROR,
14369,AFOM04731,ACT009,HFC-SRI,27/03/17 06:22,29/03/17 06:22,RETRY-SUCCESS,1
14370,AFOM04732,ACT003,PNI,22/03/17 16:40,24/03/17 16:40,CLOSED-FAILURE,
14371,AFOM04733,ACT007,PNI,24/03/17 03:41,26/03/17 03:41,CLOSED-FAILURE,
14372,AFOM04734,ACT009,HFC-SRI,22/03/17 01:13,24/03/17 01:13,RETRY-STARTED,2
14373,AFOM04735,ACT003,PNI,23/03/17 15:41,25/03/17 15:41,STARTED,
14374,AFOM04736,ACT006,HFC-SRI,22/03/17 08:53,24/03/17 08:53,CREATED,
14375,AFOM04737,ACT003,PNI,27/03/17 09:59,29/03/17 09:59,RETRY-FAILURE,1
14376,AFOM04738,ACT010,PNI,23/03/17 18:47,25/03/17 18:47,ERROR,
14377,AFOM04739,ACT003,PNI,26/03/17 06:30,28/03/17 06:30,ERROR,
14378,AFOM04740,ACT004,HFC-SRI,21/03/17 07:06,23/03/17 07:06,CREATED,
14379,AFOM04741,ACT008,FTTN-SRI,20/03/17 20:37,22/03/17 20:37,CLOSED-SUCCESSFUL,
14380,AFOM04742,ACT007,PNI,28/03/17 15:32,30/03/17 15:32,CREATED,
14381,AFOM04743,ACT005,FTTN-SRI,21/03/17 05:04,23/03/17 05:04,RETRY-STARTED,2
14382,AFOM04744,ACT009,HFC-SRI,28/03/17 23:54,30/03/17 23:54,ERROR,
14383,AFOM04745,ACT005,FTTN-SRI,27/03/17 22:29,29/03/17 22:29,CLOSED-SUCCESSFUL,
14384,AFOM04746,ACT005,FTTN-SRI,22/03/17 20:26,24/03/17 20:26,ERROR,
14385,AFOM04747,ACT009,HFC-SRI,22/03/17 18:58,24/03/17 18:58,RETRY-FAILURE,1
14386,AFOM04748,ACT004,HFC-SRI,27/03/17 09:08,29/03/17 09:08,RETRY-STARTED,3
14387,AFOM04749,ACT004,HFC-SRI,26/03/17 03:32,28/03/17 03:32,CREATED,
14388,AFOM04750,ACT010,PNI,20/03/17 11:30,22/03/17 11:30,STARTED,
14389,AFOM04751,ACT008,FTTN-SRI,25/03/17 19:36,27/03/17 19:36,CREATED,
14390,AFOM04752,ACT003,PNI,21/03/17 14:42,23/03/17 14:42,ERROR,
14391,AFOM04753,ACT003,PNI,23/03/17 15:48,25/03/17 15:48,CLOSED-SUCCESSFUL,
14392,AFOM04754,ACT006,HFC-SRI,22/03/17 16:28,24/03/17 16:28,CREATED,
14393,AFOM04755,ACT006,HFC-SRI,23/03/17 20:23,25/03/17 20:23,RETRY-FAILURE,3
14394,AFOM04756,ACT010,PNI,24/03/17 19:44,26/03/17 19:44,STARTED,
14395,AFOM04757,ACT006,HFC-SRI,25/03/17 19:22,27/03/17 19:22,STARTED,
14396,AFOM04758,ACT001,FTTN-SRI,23/03/17 12:21,25/03/17 12:21,RETRY-SUCCESS,3
14397,AFOM04759,ACT002,HFC-SRI,20/03/17 11:02,22/03/17 11:02,CLOSED-SUCCESSFUL,
14398,AFOM04760,ACT001,FTTN-SRI,21/03/17 15:47,23/03/17 15:47,CREATED,
14399,AFOM04761,ACT009,HFC-SRI,23/03/17 18:21,25/03/17 18:21,CREATED,
14400,AFOM04762,ACT009,HFC-SRI,24/03/17 20:48,26/03/17 20:48,RETRY-SUCCESS,2
14401,AFOM04763,ACT004,HFC-SRI,26/03/17 19:40,28/03/17 19:40,RETRY-FAILURE,3
14402,AFOM04764,ACT006,HFC-SRI,20/03/17 21:52,22/03/17 21:52,CREATED,
14403,AFOM04765,ACT007,PNI,23/03/17 08:06,25/03/17 08:06,ERROR,
14404,AFOM04766,ACT003,PNI,22/03/17 14:43,24/03/17 14:43,RETRY-STARTED,1
14405,AFOM04767,ACT003,PNI,25/03/17 09:12,27/03/17 09:12,CLOSED-SUCCESSFUL,
14406,AFOM04768,ACT002,HFC-SRI,25/03/17 03:11,27/03/17 03:11,CREATED,
14407,AFOM04769,ACT007,PNI,25/03/17 19:20,27/03/17 19:20,CREATED,
14408,AFOM04770,ACT008,FTTN-SRI,28/03/17 01:10,30/03/17 01:10,CLOSED-SUCCESSFUL,
14409,AFOM04771,ACT009,HFC-SRI,27/03/17 11:25,29/03/17 11:25,ERROR,
14410,AFOM04772,ACT010,PNI,21/03/17 00:06,23/03/17 00:06,CLOSED-SUCCESSFUL,
14411,AFOM04773,ACT010,PNI,28/03/17 06:32,30/03/17 06:32,ERROR,
14412,AFOM04774,ACT001,FTTN-SRI,27/03/17 15:09,29/03/17 15:09,CLOSED-SUCCESSFUL,
14413,AFOM04775,ACT005,FTTN-SRI,25/03/17 03:55,27/03/17 03:55,CREATED,
14414,AFOM04776,ACT010,PNI,20/03/17 23:18,22/03/17 23:18,CREATED,
14415,AFOM04777,ACT001,FTTN-SRI,24/03/17 13:02,26/03/17 13:02,STARTED,
14416,AFOM04778,ACT008,FTTN-SRI,20/03/17 10:17,22/03/17 10:17,RETRY-SUCCESS,1
14417,AFOM04779,ACT010,PNI,23/03/17 23:33,25/03/17 23:33,CREATED,
14418,AFOM04780,ACT005,FTTN-SRI,22/03/17 18:33,24/03/17 18:33,RETRY-SUCCESS,1
14419,AFOM04781,ACT003,PNI,19/03/17 17:26,21/03/17 17:26,RETRY-FAILURE,2
14420,AFOM04782,ACT005,FTTN-SRI,20/03/17 05:01,22/03/17 05:01,ERROR,
14421,AFOM04783,ACT002,HFC-SRI,23/03/17 17:34,25/03/17 17:34,ERROR,
14422,AFOM04784,ACT002,HFC-SRI,22/03/17 23:00,24/03/17 23:00,STARTED,
14423,AFOM04785,ACT004,HFC-SRI,28/03/17 01:21,30/03/17 01:21,CLOSED-FAILURE,
14424,AFOM04786,ACT008,FTTN-SRI,20/03/17 22:38,22/03/17 22:38,CREATED,
14425,AFOM04787,ACT003,PNI,27/03/17 11:31,29/03/17 11:31,RETRY-FAILURE,3
14426,AFOM04788,ACT008,FTTN-SRI,29/03/17 02:34,31/03/17 02:34,RETRY-STARTED,1
14427,AFOM04789,ACT001,FTTN-SRI,27/03/17 09:00,29/03/17 09:00,STARTED,
14428,AFOM04790,ACT004,HFC-SRI,21/03/17 09:01,23/03/17 09:01,CREATED,
14429,AFOM04791,ACT010,PNI,26/03/17 02:53,28/03/17 02:53,ERROR,
14430,AFOM04792,ACT009,HFC-SRI,23/03/17 01:40,25/03/17 01:40,CLOSED-SUCCESSFUL,
14431,AFOM04793,ACT004,HFC-SRI,26/03/17 14:34,28/03/17 14:34,ERROR,
14432,AFOM04794,ACT004,HFC-SRI,27/03/17 04:13,29/03/17 04:13,CREATED,
14433,AFOM04795,ACT003,PNI,21/03/17 13:39,23/03/17 13:39,RETRY-SUCCESS,2
14434,AFOM04796,ACT008,FTTN-SRI,27/03/17 20:12,29/03/17 20:12,CLOSED-FAILURE,
14435,AFOM04797,ACT003,PNI,26/03/17 15:41,28/03/17 15:41,RETRY-FAILURE,1
14436,AFOM04798,ACT002,HFC-SRI,25/03/17 01:01,27/03/17 01:01,RETRY-STARTED,1
14437,AFOM04799,ACT007,PNI,29/03/17 01:11,31/03/17 01:11,CLOSED-FAILURE,
14438,AFOM04800,ACT007,PNI,21/03/17 04:19,23/03/17 04:19,RETRY-FAILURE,2
14439,AFOM04801,ACT010,PNI,26/03/17 17:30,28/03/17 17:30,RETRY-SUCCESS,2
14440,AFOM04802,ACT007,PNI,20/03/17 02:51,22/03/17 02:51,CLOSED-FAILURE,
14441,AFOM04803,ACT005,FTTN-SRI,19/03/17 14:21,21/03/17 14:21,ERROR,
14442,AFOM04804,ACT005,FTTN-SRI,21/03/17 22:19,23/03/17 22:19,RETRY-FAILURE,2
14443,AFOM04805,ACT005,FTTN-SRI,28/03/17 21:33,30/03/17 21:33,CLOSED-FAILURE,
14444,AFOM04806,ACT003,PNI,29/03/17 09:53,31/03/17 09:53,CLOSED-FAILURE,
14445,AFOM04807,ACT001,FTTN-SRI,28/03/17 13:45,30/03/17 13:45,RETRY-FAILURE,1
14446,AFOM04808,ACT008,FTTN-SRI,28/03/17 08:58,30/03/17 08:58,RETRY-STARTED,2
14447,AFOM04809,ACT003,PNI,27/03/17 01:46,29/03/17 01:46,ERROR,
14448,AFOM04810,ACT008,FTTN-SRI,24/03/17 15:07,26/03/17 15:07,ERROR,
14449,AFOM04811,ACT010,PNI,21/03/17 14:12,23/03/17 14:12,RETRY-SUCCESS,2
14450,AFOM04812,ACT008,FTTN-SRI,25/03/17 17:50,27/03/17 17:50,CREATED,
14451,AFOM04813,ACT006,HFC-SRI,22/03/17 07:04,24/03/17 07:04,CREATED,
14452,AFOM04814,ACT001,FTTN-SRI,22/03/17 06:36,24/03/17 06:36,RETRY-SUCCESS,3
14453,AFOM04815,ACT003,PNI,24/03/17 08:38,26/03/17 08:38,RETRY-SUCCESS,3
14454,AFOM04816,ACT001,FTTN-SRI,27/03/17 14:09,29/03/17 14:09,CLOSED-SUCCESSFUL,
14455,AFOM04817,ACT010,PNI,20/03/17 00:20,22/03/17 00:20,STARTED,
14456,AFOM04818,ACT006,HFC-SRI,27/03/17 04:39,29/03/17 04:39,CLOSED-SUCCESSFUL,
14457,AFOM04819,ACT007,PNI,27/03/17 13:50,29/03/17 13:50,CREATED,
14458,AFOM04820,ACT002,HFC-SRI,29/03/17 12:23,31/03/17 12:23,CLOSED-FAILURE,
14459,AFOM04821,ACT007,PNI,27/03/17 09:09,29/03/17 09:09,RETRY-FAILURE,2
14460,AFOM04822,ACT007,PNI,27/03/17 12:26,29/03/17 12:26,RETRY-SUCCESS,2
14461,AFOM04823,ACT010,PNI,21/03/17 23:05,23/03/17 23:05,RETRY-FAILURE,1
14462,AFOM04824,ACT009,HFC-SRI,28/03/17 15:16,30/03/17 15:16,CLOSED-FAILURE,
14463,AFOM04825,ACT008,FTTN-SRI,23/03/17 14:15,25/03/17 14:15,CREATED,
14464,AFOM04826,ACT009,HFC-SRI,21/03/17 07:58,23/03/17 07:58,RETRY-SUCCESS,3
14465,AFOM04827,ACT007,PNI,23/03/17 20:16,25/03/17 20:16,ERROR,
